# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   102.00 2.4075e-27    105.44 0 
   103.90 3.7525e-27    107.40 0 
   106.07 5.9160e-27    109.65 0 
   108.05 9.4354e-27    111.69 0 
   110.05 1.6730e-26    113.76 0 
   113.92 3.6473e-26    117.76 0 
   117.92 7.3020e-26    121.90 0 
   120.95 3.5978e-25    125.03 0 
   124.91 6.4343e-25    129.12 0 
   126.94 8.2838e-25    131.22 0 
   128.12 9.5515e-25    132.43 0 
   131.10 1.3573e-24    135.52 0 
   132.01 1.7400e-24    136.46 0 
   133.85 2.1642e-24    138.36 0 
   136.96 3.4505e-24    141.58 0 
   140.15 4.7039e-24    144.88 0 
   143.09 1.6484e-23    147.91 0 
   147.10 5.6431e-23    152.05 0 
   150.87 7.8165e-23    155.96 0 
   155.10 1.0850e-22    160.32 0 
   159.08 1.4959e-22    164.44 0 
   162.03 1.8772e-22    167.49 0 
   166.19 2.5523e-22    171.79 0 
   170.06 3.3606e-22    175.79 0 
   172.82 4.1309e-22    178.65 0 
   176.85 5.3394e-22    182.81 0 
   180.14 6.4276e-22    186.21 0 
   181.80 7.2748e-22    187.93 0 
   186.04 9.2097e-22    192.31 0 
   190.81 1.2235e-21    197.24 0 
   193.91 1.4527e-21    200.45 0 
   197.97 1.7890e-21    204.64 0 
   202.12 2.2032e-21    208.93 0 
   204.93 2.5567e-21    211.84 0 
   210.19 3.1042e-21    217.27 0 
   216.08 4.2672e-21    223.36 0 
   220.09 5.1121e-21    227.51 0 
   223.15 5.7435e-21    230.67 0 
   226.78 6.8498e-21    234.42 0 
   229.94 1.1568e-20    237.68 0 
   234.21 2.1660e-20    242.10 0 
   240.22 3.1538e-20    248.31 0 
   245.81 3.5161e-20    254.10 0 
   252.12 4.3671e-20    260.62 0 
   256.81 4.1932e-20    265.46 0 
   259.78 5.1777e-20    268.53 0 
   264.00 5.9642e-20    272.90 0 
   268.91 6.6815e-20    277.97 0 
   273.91 7.4332e-20    283.14 0 
   279.00 8.2694e-20    288.40 0 
   284.19 9.1570e-20    293.76 0 
   290.14 9.8157e-20    299.92 0 
   296.21 1.1196e-19    306.20 0 
   301.03 1.2145e-19    311.17 0 
   308.04 1.3881e-19    318.42 0 
   318.13 1.6673e-19    328.85 0 
   327.80 1.9438e-19    338.84 0 
   337.76 2.2298e-19    349.14 0 
   348.02 2.5282e-19    359.75 0 
   356.95 2.8285e-19    368.98 0 
   366.10 3.1641e-19    378.44 0 
   374.63 3.4837e-19    387.26 0 
   385.13 3.7373e-19    398.11 0 
   395.01 4.2476e-19    408.32 0 
   405.14 4.7065e-19    418.79 0 
   413.62 5.0639e-19    427.56 0 
   422.28 5.3486e-19    436.52 0 
   430.14 5.6639e-19    444.63 0 
   441.17 6.1876e-19    456.04 0 
   451.45 6.5772e-19    466.66 0 
   459.84 6.9155e-19    475.34 0 
   469.47 7.3524e-19    485.29 0 
   480.40 7.8495e-19    496.59 0 
   490.46 8.1353e-19    506.99 0 
   499.58 8.7305e-19    516.42 0 
   506.53 8.8313e-19    523.60 0 
   512.40 9.5535e-19    529.66 0 
   519.52 9.9110e-19    537.03 0 
   530.40 1.0269e-18    548.28 0 
   540.26 1.0425e-18    558.47 0 
   550.31 1.0929e-18    568.85 0 
   560.54 1.1724e-18    579.43 0 
   569.65 1.2523e-18    588.84 0 
   580.24 1.2768e-18    599.79 0 
   589.67 1.3543e-18    609.54 0 
   600.63 1.3680e-18    620.87 0 
   610.39 1.3020e-18    630.96 0 
   620.31 1.5350e-18    641.21 0 
   630.38 1.5834e-18    651.63 0 
   640.63 1.6483e-18    662.22 0 
   649.54 1.7207e-18    671.43 0 
   658.58 1.7592e-18    680.77 0 
   664.67 1.8425e-18    687.07 0 
   675.47 1.8912e-18    698.23 0 
   684.87 1.8807e-18    707.95 0 
   694.39 2.1128e-18    717.79 0 
   705.68 2.0707e-18    729.46 0 
   715.49 2.2993e-18    739.61 0 
   725.45 2.3826e-18    749.89 0 
   735.54 2.4632e-18    760.33 0 
   745.77 2.6297e-18    770.90 0 
   754.41 2.7578e-18    779.83 0 
   764.90 2.7411e-18    790.68 0 
   775.54 3.0567e-18    801.68 0 
   784.52 3.1830e-18    810.96 0 
   795.44 3.3506e-18    822.24 0 
   804.65 3.5048e-18    831.76 0 
   815.84 3.6467e-18    843.33 0 
   825.29 3.9300e-18    853.10 0 
   834.84 3.4110e-18    862.98 0 
   844.51 4.1719e-18    872.97 0 
   854.29 4.2931e-18    883.08 0 
   864.18 4.6045e-18    893.31 0 
   874.19 4.9269e-18    903.65 0 
   884.31 5.3449e-18    914.11 0 
   894.55 5.6530e-18    924.70 0 
   904.91 5.6442e-18    935.41 0 
   915.39 8.8899e-18    946.24 0 
   925.99 6.0697e-17    957.19 0 
   934.56 1.3482e-16    966.05 0 
   945.38 2.6853e-16    977.24 0 
   954.13 4.0978e-16    986.28 0 
   965.17 4.2338e-16    997.70 0 
   974.10 5.9327e-17   1006.93 0 
   985.38 3.0156e-16   1018.59 0 
   994.50 3.7485e-16   1028.02 0 
  1006.02 6.5004e-16   1039.92 0 
  1015.33 6.6586e-16   1049.54 0 
