# An Atlas of Galaxy Spectral Energy Distributions from the Ultraviolet to the Mid-Infrared
# Brown et al. (2014)
# http://dx.doi.org/10.5072/03/529D3551F0117
# 
# Column 1 : Restframe Wavelength (Angstrom)
# Column 2 : Flux per unit wavelength (ergs/s/cm^2/Angstrom)
# Column 3 : Observed wavelength (Angstrom)
# Column 4 : Source (0 = model, 1 = Optical Spectrum, 2 = Akari, 3 = Spitzer IRS)
# 
   101.99 2.1889e-19    102.80 0 
   103.88 2.5717e-19    104.71 0 
   106.06 3.1859e-19    106.91 0 
   108.03 3.9376e-19    108.89 0 
   110.04 5.3979e-19    110.92 0 
   113.91 7.9109e-19    114.82 0 
   117.91 1.0647e-18    118.85 0 
   120.94 1.8760e-18    121.90 0 
   124.90 2.5658e-18    125.89 0 
   126.93 2.9732e-18    127.94 0 
   128.10 3.2228e-18    129.12 0 
   131.08 3.7517e-18    132.13 0 
   131.99 4.1805e-18    133.05 0 
   134.14 4.5209e-18    135.21 0 
   136.95 5.9597e-18    138.04 0 
   140.14 6.9860e-18    141.25 0 
   143.07 1.1701e-17    144.21 0 
   147.08 1.9509e-17    148.25 0 
   150.85 2.1195e-17    152.05 0 
   155.08 2.7493e-17    156.31 0 
   159.06 3.2228e-17    160.32 0 
   162.01 3.5994e-17    163.31 0 
   166.17 4.1709e-17    167.49 0 
   170.04 4.7668e-17    171.40 0 
   172.80 4.4692e-17    174.18 0 
   176.83 5.9735e-17    178.24 0 
   180.12 6.5197e-17    181.55 0 
   182.20 6.9060e-17    183.65 0 
   186.02 7.7131e-17    187.50 0 
   190.79 8.7948e-17    192.31 0 
   193.89 9.5330e-17    195.43 0 
   197.95 1.0477e-16    199.53 0 
   202.09 1.1514e-16    203.70 0 
   204.90 1.2281e-16    206.54 0 
   210.16 1.3189e-16    211.84 0 
   216.05 1.5354e-16    217.77 0 
   220.07 1.6605e-16    221.82 0 
   223.13 1.7347e-16    224.91 0 
   226.75 1.8846e-16    228.56 0 
   229.91 2.5482e-16    231.74 0 
   234.18 4.1998e-16    236.05 0 
   240.19 5.0609e-16    242.10 0 
   245.78 5.1195e-16    247.74 0 
   252.09 5.6393e-16    254.10 0 
   256.77 5.3116e-16    258.82 0 
   259.75 5.9051e-16    261.82 0 
   263.97 6.9539e-16    266.07 0 
   268.88 7.3829e-16    271.02 0 
   273.87 7.7665e-16    276.06 0 
   278.97 7.5029e-16    281.19 0 
   284.15 8.6145e-16    286.42 0 
   290.10 9.1459e-16    292.42 0 
   296.18 9.1881e-16    298.54 0 
   300.99 9.4892e-16    303.39 0 
   308.00 1.0820e-15    310.46 0 
   318.09 1.1541e-15    320.63 0 
   327.76 1.2771e-15    330.37 0 
   337.72 1.3220e-15    340.41 0 
   347.98 1.3497e-15    350.75 0 
   356.90 1.8890e-15    359.75 0 
   366.06 3.0495e-15    368.98 0 
   374.59 3.1062e-15    377.57 0 
   385.08 2.6196e-15    388.15 0 
   394.96 4.1613e-15    398.11 0 
   405.09 5.4229e-15    408.32 0 
   413.57 5.5876e-15    416.87 0 
   422.23 5.1788e-15    425.60 0 
   430.08 5.0726e-15    433.51 0 
   441.12 6.1408e-15    444.63 0 
   451.39 6.4155e-15    454.99 0 
   459.78 5.7178e-15    463.45 0 
   470.49 6.0011e-15    474.24 0 
   480.34 6.9539e-15    484.17 0 
   490.40 5.9051e-15    494.31 0 
   499.52 7.5202e-15    503.50 0 
   506.47 6.4599e-15    510.50 0 
   512.33 1.0895e-14    516.42 0 
   519.46 1.0501e-14    523.60 0 
   530.34 9.7775e-15    534.56 0 
   540.20 8.0766e-15    544.50 0 
   550.24 7.9658e-15    554.63 0 
   560.47 1.0672e-14    564.94 0 
   569.58 1.2168e-14    574.12 0 
   580.17 1.1946e-14    584.79 0 
   589.59 1.2224e-14    594.29 0 
   600.55 1.0075e-14    605.34 0 
   610.31 9.9364e-15    615.18 0 
   620.23 1.2771e-14    625.17 0 
   630.31 1.2029e-14    635.33 0 
   640.55 1.3281e-14    645.65 0 
   649.46 1.2771e-14    654.64 0 
   658.49 1.1594e-14    663.74 0 
   664.59 1.3220e-14    669.88 0 
   675.39 1.3971e-14    680.77 0 
   684.78 1.1728e-14    690.24 0 
   694.31 1.3843e-14    699.84 0 
   705.59 1.0895e-14    711.21 0 
   715.41 1.4296e-14    721.11 0 
   725.36 1.4396e-14    731.14 0 
   735.45 1.4429e-14    741.31 0 
   745.68 1.3843e-14    751.62 0 
   754.31 1.3716e-14    760.33 0 
   764.81 1.2168e-14    770.90 0 
   775.45 1.3653e-14    781.63 0 
   784.43 1.2423e-14    790.68 0 
   795.34 1.3404e-14    801.68 0 
   804.55 1.3653e-14    810.96 0 
   815.74 1.3653e-14    822.24 0 
   825.19 1.3843e-14    831.76 0 
   834.74 1.0696e-14    841.40 0 
   844.41 1.3373e-14    851.14 0 
   854.19 1.3069e-14    860.99 0 
   864.08 1.3528e-14    870.96 0 
   874.08 1.3497e-14    881.05 0 
   884.20 1.3466e-14    891.25 0 
   894.44 1.3435e-14    901.57 0 
   904.80 1.3069e-14    912.01 0 
   915.28 1.2567e-14    922.57 0 
   925.88 2.8069e-14    933.25 0 
   934.44 4.3876e-14    941.89 0 
   945.26 5.8375e-14    952.80 0 
   954.01 6.7956e-14    961.61 0 
   965.06 7.1983e-14    972.75 0 
   973.99 2.7304e-14    981.75 0 
   985.26 5.4730e-14    993.12 0 
   994.38 5.3979e-14   1002.31 0 
  1005.89 6.8901e-14   1013.91 0 
  1015.20 7.0669e-14   1023.29 0 
  1024.60 4.8778e-14   1032.76 0 
  1034.08 6.0288e-14   1042.32 0 
  1046.05 8.4378e-14   1054.39 0 
  1055.73 8.0766e-14   1064.14 0 
  1065.50 6.6409e-14   1073.99 0 
  1075.36 7.3490e-14   1083.93 0 
  1085.31 6.3129e-14   1093.96 0 
  1095.35 7.5029e-14   1104.08 0 
  1105.48 7.1323e-14   1114.29 0 
  1115.71 6.8901e-14   1124.61 0 
  1126.04 6.0011e-14   1135.01 0 
  1133.84 7.2315e-14   1142.88 0 
  1144.33 6.7800e-14   1153.45 0 
  1154.92 6.8270e-14   1164.13 0 
  1165.61 6.7024e-14   1174.90 0 
  1173.69 4.4692e-14   1183.04 0 
  1184.55 6.3274e-14   1193.99 0 
  1195.51 5.2027e-14   1205.04 0 
  1203.79 4.3374e-14   1213.39 0 
  1214.93 3.5911e-14   1224.62 0 
  1226.17 5.0726e-14   1235.95 0 
  1234.67 6.2839e-14   1244.51 0 
  1246.10 6.5047e-14   1256.03 0 
  1254.74 6.2406e-14   1264.74 0 
  1266.35 5.8510e-14   1276.44 0 
  1275.12 6.7333e-14   1285.29 0 
  1283.96 6.8585e-14   1294.20 0 
  1295.84 5.7178e-14   1306.17 0 
  1304.83 5.7046e-14   1315.22 0 
  1313.87 6.6256e-14   1324.34 0 
  1326.03 6.2984e-14   1336.60 0 
  1335.22 5.7707e-14   1345.86 0 
  1344.47 6.3860e-14   1355.19 0 
  1353.79 6.1692e-14   1364.58 0 
  1366.32 5.6264e-14   1377.21 0 
  1375.79 5.6523e-14   1386.76 0 
  1385.33 5.5876e-14   1396.37 0 
  1394.93 4.3075e-14   1406.05 0 
  1404.60 4.2387e-14   1415.79 0 
  1414.34 5.1313e-14   1425.61 0 
  1424.14 5.0493e-14   1435.49 0 
  1434.01 5.1669e-14   1445.44 0 
  1440.63 5.2751e-14   1452.11 0 
  1447.28 5.2872e-14   1458.81 0 
  1453.96 5.0843e-14   1465.55 0 
  1464.04 4.7449e-14   1475.71 0 
  1474.19 4.7668e-14   1485.94 0 
  1484.40 4.8109e-14   1496.24 0 
  1494.69 4.7778e-14   1506.61 0 
  1505.06 4.5002e-14   1517.05 0 
  1512.00 4.0853e-14   1524.05 0 
  1515.49 4.2680e-14   1527.57 0 
