#Wavelength    ReadNoise      Sky           Dark          A_Eff        BEF           Disp_Width    XDisp_Width
#(Angstroms) (Cnt/Exposure) (Cnt/s/res)   (Cnt/s/res)      (cm^2)  (Erg/cm^2/s/res)   (N_resels)     (N_resels)
1020.0800          0.00      1.73e-10      4.20e-06      1092.7      7.49e-20         2.05         1.00
1020.1066          0.00      1.77e-10      4.20e-06      1122.0      7.29e-20         2.05         1.00
1020.1333          0.00      1.82e-10      4.20e-06      1151.3      7.11e-20         2.05         1.00
1020.1600          0.00      1.87e-10      4.20e-06      1180.6      6.93e-20         2.05         1.00
1020.1866          0.00      1.91e-10      4.20e-06      1209.9      6.76e-20         2.05         1.00
1020.2133          0.00      1.96e-10      4.20e-06      1239.2      6.60e-20         2.04         1.00
1020.2400          0.00      2.01e-10      4.20e-06      1268.5      6.45e-20         2.04         1.00
1020.2667          0.00      2.05e-10      4.20e-06      1297.8      6.31e-20         2.04         1.00
1020.2933          0.00      2.10e-10      4.20e-06      1327.2      6.17e-20         2.04         1.00
1020.3200          0.00      2.15e-10      4.20e-06      1356.5      6.03e-20         2.04         1.00
1020.3467          0.00      2.20e-10      4.20e-06      1385.8      5.90e-20         2.04         1.00
1020.3733          0.00      2.24e-10      4.20e-06      1415.0      5.78e-20         2.04         1.00
1020.4000          0.00      2.29e-10      4.20e-06      1444.3      5.67e-20         2.04         1.00
1020.4266          0.00      2.34e-10      4.20e-06      1473.7      5.55e-20         2.04         1.00
1020.4533          0.00      2.38e-10      4.20e-06      1503.0      5.44e-20         2.04         1.00
1020.4800          0.00      2.43e-10      4.20e-06      1532.3      5.34e-20         2.04         1.00
1020.5067          0.00      2.48e-10      4.20e-06      1561.6      5.24e-20         2.04         1.00
1020.5333          0.00      2.53e-10      4.20e-06      1590.9      5.14e-20         2.04         1.00
1020.5600          0.00      2.57e-10      4.20e-06      1620.2      5.05e-20         2.04         1.00
1020.5867          0.00      2.62e-10      4.20e-06      1649.5      4.96e-20         2.03         1.00
1020.6133          0.00      2.67e-10      4.20e-06      1678.8      4.87e-20         2.03         1.00
1020.6400          0.00      2.71e-10      4.20e-06      1708.1      4.79e-20         2.03         1.00
1020.6666          0.00      2.76e-10      4.20e-06      1737.4      4.71e-20         2.03         1.00
1020.6933          0.00      2.81e-10      4.20e-06      1766.7      4.63e-20         2.03         1.00
1020.7200          0.00      2.86e-10      4.20e-06      1796.0      4.55e-20         2.03         1.00
1020.7466          0.00      2.90e-10      4.20e-06      1825.3      4.48e-20         2.03         1.00
1020.7733          0.00      2.95e-10      4.20e-06      1854.6      4.41e-20         2.03         1.00
1020.8000          0.00      3.00e-10      4.20e-06      1883.9      4.34e-20         2.03         1.00
1020.8267          0.00      3.05e-10      4.20e-06      1913.3      4.27e-20         2.03         1.00
1020.8533          0.00      3.09e-10      4.20e-06      1942.6      4.21e-20         2.03         1.00
1020.8800          0.00      3.14e-10      4.20e-06      1971.9      4.15e-20         2.03         1.00
1020.9066          0.00      3.19e-10      4.20e-06      2001.1      4.09e-20         2.03         1.00
1020.9333          0.00      3.24e-10      4.20e-06      2030.5      4.03e-20         2.02         1.00
1020.9600          0.00      3.29e-10      4.20e-06      2059.7      3.97e-20         2.02         1.00
1020.9866          0.00      3.33e-10      4.20e-06      2089.1      3.91e-20         2.02         1.00
1021.0133          0.00      3.38e-10      4.20e-06      2118.4      3.86e-20         2.02         1.00
1021.0400          0.00      3.43e-10      4.20e-06      2147.7      3.81e-20         2.02         1.00
1021.0667          0.00      3.48e-10      4.20e-06      2177.0      3.76e-20         2.02         1.00
1021.0933          0.00      3.52e-10      4.20e-06      2206.3      3.71e-20         2.02         1.00
1021.1200          0.00      3.57e-10      4.20e-06      2235.6      3.66e-20         2.02         1.00
1021.1467          0.00      3.62e-10      4.20e-06      2264.9      3.61e-20         2.02         1.00
1021.1733          0.00      3.67e-10      4.20e-06      2294.2      3.56e-20         2.02         1.00
1021.2000          0.00      3.72e-10      4.20e-06      2323.5      3.52e-20         2.02         1.00
1021.2266          0.00      3.76e-10      4.20e-06      2352.8      3.47e-20         2.02         1.00
1021.2533          0.00      3.81e-10      4.20e-06      2382.1      3.43e-20         2.02         1.00
1021.2800          0.00      3.86e-10      4.20e-06      2411.4      3.39e-20         2.01         1.00
1021.3066          0.00      3.91e-10      4.20e-06      2440.7      3.35e-20         2.01         1.00
1021.3333          0.00      3.96e-10      4.20e-06      2470.0      3.31e-20         2.01         1.00
1021.3600          0.00      4.00e-10      4.20e-06      2499.4      3.27e-20         2.01         1.00
1021.3867          0.00      4.05e-10      4.20e-06      2528.7      3.23e-20         2.01         1.00
1021.4133          0.00      4.10e-10      4.20e-06      2558.0      3.20e-20         2.01         1.00
1021.4400          0.00      4.15e-10      4.20e-06      2587.3      3.16e-20         2.01         1.00
1021.4667          0.00      4.20e-10      4.20e-06      2616.6      3.12e-20         2.01         1.00
1021.4933          0.00      4.25e-10      4.20e-06      2645.8      3.09e-20         2.01         1.00
1021.5200          0.00      4.29e-10      4.20e-06      2675.2      3.06e-20         2.01         1.00
1021.5466          0.00      4.34e-10      4.20e-06      2704.5      3.02e-20         2.01         1.00
1021.5733          0.00      4.39e-10      4.20e-06      2733.8      2.99e-20         2.01         1.00
1021.6000          0.00      4.44e-10      4.20e-06      2763.1      2.96e-20         2.01         1.00
1021.6266          0.00      4.49e-10      4.20e-06      2792.4      2.93e-20         2.00         1.00
1021.6533          0.00      4.54e-10      4.20e-06      2821.7      2.90e-20         2.00         1.00
1021.6800          0.00      4.58e-10      4.20e-06      2851.0      2.87e-20         2.00         1.00
1021.7067          0.00      4.63e-10      4.20e-06      2880.3      2.84e-20         2.00         1.00
1021.7333          0.00      4.68e-10      4.20e-06      2909.7      2.81e-20         2.00         1.00
1021.7600          0.00      4.73e-10      4.20e-06      2939.0      2.78e-20         2.00         1.00
1021.7866          0.00      4.78e-10      4.20e-06      2968.2      2.75e-20         2.00         1.00
1021.8133          0.00      4.83e-10      4.20e-06      2997.5      2.73e-20         2.00         1.00
1021.8400          0.00      4.88e-10      4.20e-06      3026.8      2.70e-20         2.00         1.00
1021.8666          0.00      4.92e-10      4.20e-06      3056.1      2.67e-20         2.00         1.00
1021.8933          0.00      4.97e-10      4.20e-06      3085.5      2.65e-20         2.00         1.00
1021.9200          0.00      5.02e-10      4.20e-06      3114.8      2.62e-20         2.00         1.00
1021.9467          0.00      5.07e-10      4.20e-06      3144.1      2.60e-20         2.00         1.00
1021.9733          0.00      5.12e-10      4.20e-06      3173.4      2.57e-20         1.99         1.00
1022.0000          0.00      5.17e-10      4.20e-06      3202.7      2.55e-20         1.99         1.00
1022.0267          0.00      5.22e-10      4.20e-06      3232.0      2.53e-20         1.99         1.00
1022.0533          0.00      5.27e-10      4.20e-06      3261.3      2.51e-20         1.99         1.00
1022.0800          0.00      5.32e-10      4.20e-06      3290.6      2.48e-20         1.99         1.00
1022.1066          0.00      5.36e-10      4.20e-06      3319.9      2.46e-20         1.99         1.00
1022.1333          0.00      5.41e-10      4.20e-06      3349.2      2.44e-20         1.99         1.00
1022.1600          0.00      5.46e-10      4.20e-06      3378.5      2.42e-20         1.99         1.00
1022.1866          0.00      5.51e-10      4.20e-06      3407.8      2.40e-20         1.99         1.00
1022.2133          0.00      5.56e-10      4.20e-06      3437.1      2.38e-20         1.99         1.00
1022.2400          0.00      5.61e-10      4.20e-06      3466.4      2.36e-20         1.99         1.00
1022.2667          0.00      5.66e-10      4.20e-06      3495.7      2.34e-20         1.99         1.00
1022.2933          0.00      5.71e-10      4.20e-06      3525.1      2.32e-20         1.99         1.00
1022.3200          0.00      5.76e-10      4.20e-06      3554.4      2.30e-20         1.98         1.00
1022.3467          0.00      5.81e-10      4.20e-06      3583.7      2.28e-20         1.98         1.00
1022.3733          0.00      5.86e-10      4.20e-06      3612.9      2.26e-20         1.98         1.00
1022.4000          0.00      5.90e-10      4.20e-06      3642.2      2.24e-20         1.98         1.00
1022.4266          0.00      5.95e-10      4.20e-06      3671.6      2.22e-20         1.98         1.00
1022.4533          0.00      6.00e-10      4.20e-06      3700.9      2.21e-20         1.98         1.00
1022.4800          0.00      6.05e-10      4.20e-06      3730.2      2.19e-20         1.98         1.00
1022.5067          0.00      6.10e-10      4.20e-06      3759.5      2.17e-20         1.98         1.00
1022.5333          0.00      6.15e-10      4.20e-06      3788.8      2.16e-20         1.98         1.00
1022.5600          0.00      6.20e-10      4.20e-06      3818.1      2.14e-20         1.98         1.00
1022.5867          0.00      6.25e-10      4.20e-06      3847.4      2.12e-20         1.98         1.00
1022.6133          0.00      6.30e-10      4.20e-06      3876.7      2.11e-20         1.98         1.00
1022.6400          0.00      6.35e-10      4.20e-06      3906.0      2.09e-20         1.98         1.00
1022.6666          0.00      6.40e-10      4.20e-06      3935.3      2.07e-20         1.97         1.00
1022.6933          0.00      6.45e-10      4.20e-06      3964.6      2.06e-20         1.97         1.00
1022.7200          0.00      6.50e-10      4.20e-06      3993.9      2.04e-20         1.97         1.00
1022.7466          0.00      6.55e-10      4.20e-06      4023.2      2.03e-20         1.97         1.00
1022.7733          0.00      6.60e-10      4.20e-06      4052.5      2.01e-20         1.97         1.00
1022.8000          0.00      6.65e-10      4.20e-06      4081.8      2.00e-20         1.97         1.00
1022.8267          0.00      6.70e-10      4.20e-06      4111.2      1.99e-20         1.97         1.00
1022.8533          0.00      6.75e-10      4.20e-06      4140.5      1.97e-20         1.97         1.00
1022.8800          0.00      6.80e-10      4.20e-06      4169.8      1.96e-20         1.97         1.00
1022.9066          0.00      6.85e-10      4.20e-06      4199.0      1.94e-20         1.97         1.00
1022.9333          0.00      6.90e-10      4.20e-06      4228.4      1.93e-20         1.97         1.00
1022.9600          0.00      6.95e-10      4.20e-06      4257.6      1.92e-20         1.97         1.00
1022.9866          0.00      7.00e-10      4.20e-06      4287.0      1.90e-20         1.97         1.00
1023.0133          0.00      7.05e-10      4.20e-06      4316.3      1.89e-20         1.96         1.00
1023.0400          0.00      7.10e-10      4.20e-06      4345.6      1.88e-20         1.96         1.00
1023.0667          0.00      7.15e-10      4.20e-06      4374.9      1.87e-20         1.96         1.00
1023.0933          0.00      7.20e-10      4.20e-06      4404.2      1.85e-20         1.96         1.00
1023.1200          0.00      7.25e-10      4.20e-06      4433.5      1.84e-20         1.96         1.00
1023.1467          0.00      7.30e-10      4.20e-06      4462.8      1.83e-20         1.96         1.00
1023.1733          0.00      7.35e-10      4.20e-06      4492.1      1.82e-20         1.96         1.00
1023.2000          0.00      7.40e-10      4.20e-06      4521.4      1.80e-20         1.96         1.00
1023.2266          0.00      7.45e-10      4.20e-06      4550.7      1.79e-20         1.96         1.00
1023.2533          0.00      7.50e-10      4.20e-06      4580.0      1.78e-20         1.96         1.00
1023.2800          0.00      7.55e-10      4.20e-06      4609.3      1.77e-20         1.96         1.00
1023.3066          0.00      7.60e-10      4.20e-06      4638.6      1.76e-20         1.96         1.00
1023.3333          0.00      7.65e-10      4.20e-06      4667.9      1.75e-20         1.96         1.00
1023.3600          0.00      7.70e-10      4.20e-06      4697.3      1.74e-20         1.95         1.00
1023.3867          0.00      7.75e-10      4.20e-06      4726.6      1.73e-20         1.95         1.00
1023.4133          0.00      7.80e-10      4.20e-06      4755.9      1.72e-20         1.95         1.00
1023.4400          0.00      7.85e-10      4.20e-06      4785.2      1.71e-20         1.95         1.00
1023.4667          0.00      7.90e-10      4.20e-06      4814.5      1.69e-20         1.95         1.00
1023.4933          0.00      7.95e-10      4.20e-06      4843.7      1.68e-20         1.95         1.00
1023.5200          0.00      8.00e-10      4.20e-06      4873.1      1.67e-20         1.95         1.00
1023.5466          0.00      8.05e-10      4.20e-06      4902.4      1.66e-20         1.95         1.00
1023.5733          0.00      8.10e-10      4.20e-06      4931.7      1.65e-20         1.95         1.00
1023.6000          0.00      8.15e-10      4.20e-06      4961.0      1.64e-20         1.95         1.00
1023.6266          0.00      8.20e-10      4.20e-06      4990.3      1.63e-20         1.95         1.00
1023.6533          0.00      8.25e-10      4.20e-06      5019.6      1.63e-20         1.95         1.00
1023.6800          0.00      8.31e-10      4.20e-06      5048.9      1.62e-20         1.95         1.00
1023.7067          0.00      8.36e-10      4.20e-06      5078.2      1.61e-20         1.94         1.00
1023.7333          0.00      8.41e-10      4.20e-06      5107.6      1.60e-20         1.94         1.00
1023.7600          0.00      8.46e-10      4.20e-06      5136.9      1.59e-20         1.94         1.00
1023.7866          0.00      8.51e-10      4.20e-06      5166.1      1.58e-20         1.94         1.00
1023.8133          0.00      8.56e-10      4.20e-06      5195.4      1.57e-20         1.94         1.00
1023.8400          0.00      8.61e-10      4.20e-06      5224.7      1.56e-20         1.94         1.00
1023.8666          0.00      8.66e-10      4.20e-06      5254.0      1.55e-20         1.94         1.00
1023.8933          0.00      8.71e-10      4.20e-06      5283.4      1.54e-20         1.94         1.00
1023.9200          0.00      8.76e-10      4.20e-06      5312.7      1.54e-20         1.94         1.00
1023.9467          0.00      8.81e-10      4.20e-06      5342.0      1.53e-20         1.94         1.00
1023.9733          0.00      8.86e-10      4.20e-06      5371.3      1.52e-20         1.94         1.00
1024.0000          0.00      8.92e-10      4.20e-06      5400.6      1.51e-20         1.94         1.00
1024.0266          0.00      8.97e-10      4.20e-06      5429.8      1.50e-20         1.94         1.00
1024.0533          0.00      9.02e-10      4.20e-06      5459.2      1.49e-20         1.93         1.00
1024.0800          0.00      9.07e-10      4.20e-06      5488.5      1.49e-20         1.93         1.00
1024.1067          0.00      9.12e-10      4.20e-06      5517.8      1.48e-20         1.93         1.00
1024.1333          0.00      9.17e-10      4.20e-06      5547.1      1.47e-20         1.93         1.00
1024.1600          0.00      9.22e-10      4.20e-06      5576.5      1.46e-20         1.93         1.00
1024.1866          0.00      9.27e-10      4.20e-06      5605.7      1.45e-20         1.93         1.00
1024.2134          0.00      9.33e-10      4.20e-06      5635.1      1.45e-20         1.93         1.00
1024.2400          0.00      9.38e-10      4.20e-06      5664.3      1.44e-20         1.93         1.00
1024.2666          0.00      9.43e-10      4.20e-06      5693.6      1.43e-20         1.93         1.00
1024.2933          0.00      9.48e-10      4.20e-06      5723.0      1.42e-20         1.93         1.00
1024.3199          0.00      9.53e-10      4.20e-06      5752.2      1.42e-20         1.93         1.00
1024.3467          0.00      9.58e-10      4.20e-06      5781.6      1.41e-20         1.93         1.00
1024.3733          0.00      9.63e-10      4.20e-06      5810.8      1.40e-20         1.93         1.00
1024.4000          0.00      9.69e-10      4.20e-06      5840.2      1.40e-20         1.92         1.00
1024.4266          0.00      9.74e-10      4.20e-06      5869.5      1.39e-20         1.92         1.00
1024.4534          0.00      9.79e-10      4.20e-06      5898.8      1.38e-20         1.92         1.00
1024.4800          0.00      9.84e-10      4.20e-06      5928.1      1.38e-20         1.92         1.00
1024.5066          0.00      9.89e-10      4.20e-06      5957.3      1.37e-20         1.92         1.00
1024.5333          0.00      9.94e-10      4.20e-06      5986.7      1.36e-20         1.92         1.00
1024.5599          0.00      1.00e-09      4.20e-06      6015.9      1.35e-20         1.92         1.00
1024.5867          0.00      1.00e-09      4.20e-06      6045.3      1.35e-20         1.92         1.00
1024.6133          0.00      1.01e-09      4.20e-06      6074.6      1.34e-20         1.92         1.00
1024.6400          0.00      1.02e-09      4.20e-06      6103.9      1.34e-20         1.92         1.00
1024.6666          0.00      1.02e-09      4.20e-06      6133.2      1.33e-20         1.92         1.00
1024.6934          0.00      1.03e-09      4.20e-06      6162.6      1.32e-20         1.92         1.00
1024.7200          0.00      1.03e-09      4.20e-06      6191.8      1.32e-20         1.92         1.00
1024.7467          0.00      1.04e-09      4.20e-06      6221.2      1.31e-20         1.91         1.00
1024.7733          0.00      1.04e-09      4.20e-06      6250.4      1.30e-20         1.91         1.00
1024.7999          0.00      1.05e-09      4.20e-06      6279.7      1.30e-20         1.91         1.00
1024.8267          0.00      1.05e-09      4.20e-06      6309.1      1.29e-20         1.91         1.00
1024.8533          0.00      1.06e-09      4.20e-06      6338.3      1.29e-20         1.91         1.00
1024.8800          0.00      1.06e-09      4.20e-06      6367.7      1.28e-20         1.91         1.00
1024.9066          0.00      1.07e-09      4.20e-06      6396.9      1.27e-20         1.91         1.00
1024.9333          0.00      1.07e-09      4.20e-06      6426.3      1.27e-20         1.91         1.00
1024.9600          0.00      1.08e-09      4.20e-06      6455.5      1.26e-20         1.91         1.00
1024.9867          0.00      1.08e-09      4.20e-06      6484.9      1.26e-20         1.91         1.00
1025.0133          0.00      1.09e-09      4.20e-06      6514.2      1.25e-20         1.91         1.00
1025.0400          0.00      1.09e-09      4.20e-06      6543.6      1.25e-20         1.91         1.00
1025.0667          0.00      1.10e-09      4.20e-06      6572.8      1.24e-20         1.91         1.00
1025.0933          0.00      1.10e-09      4.20e-06      6602.0      1.23e-20         1.90         1.00
1025.1200          0.00      1.11e-09      4.20e-06      6631.4      1.23e-20         1.90         1.00
1025.1466          0.00      1.11e-09      4.20e-06      6660.7      1.22e-20         1.90         1.00
1025.1733          0.00      1.12e-09      4.20e-06      6690.0      1.22e-20         1.90         1.00
1025.2000          0.00      1.12e-09      4.20e-06      6719.3      1.21e-20         1.90         1.00
1025.2267          0.00      1.13e-09      4.20e-06      6748.7      1.21e-20         1.90         1.00
1025.2533          0.00      1.14e-09      4.20e-06      6777.9      1.20e-20         1.90         1.00
1025.2800          0.00      1.14e-09      4.20e-06      6807.3      1.20e-20         1.90         1.00
1025.3066          0.00      1.15e-09      4.20e-06      6836.5      1.19e-20         1.90         1.00
1025.3333          0.00      1.15e-09      4.20e-06      6865.8      1.19e-20         1.90         1.00
1025.3600          0.00      1.16e-09      4.20e-06      6895.2      1.18e-20         1.90         1.00
1025.3866          0.00      1.16e-09      4.20e-06      6924.4      1.18e-20         1.90         1.00
1025.4133          0.00      1.17e-09      4.20e-06      6953.8      1.17e-20         1.90         1.00
1025.4399          0.00      1.17e-09      4.20e-06      6983.0      1.17e-20         1.89         1.00
1025.4667          0.00      1.18e-09      4.20e-06      7012.4      1.16e-20         1.89         1.00
1025.4933          0.00      1.18e-09      4.20e-06      7041.6      1.16e-20         1.89         1.00
1025.5200          0.00      1.19e-09      4.20e-06      7071.0      1.15e-20         1.89         1.00
1025.5466          0.00      1.19e-09      4.20e-06      7100.3      1.15e-20         1.89         1.00
1025.5734          0.00      1.20e-09      4.20e-06      7129.6      1.14e-20         1.89         1.00
1025.6000          0.00      1.20e-09      4.20e-06      7158.9      1.14e-20         1.89         1.00
1025.6267          0.00      1.21e-09      4.20e-06      7188.3      1.13e-20         1.89         1.00
1025.6533          0.00      1.21e-09      4.20e-06      7217.5      1.13e-20         1.89         1.00
1025.6799          0.00      1.22e-09      4.20e-06      7246.8      1.12e-20         1.89         1.00
1025.7067          0.00      1.22e-09      4.20e-06      7276.1      1.12e-20         1.89         1.00
1025.7333          0.00      1.23e-09      4.20e-06      7305.4      1.11e-20         1.89         1.00
1025.7600          0.00      1.24e-09      4.20e-06      7334.8      1.11e-20         1.89         1.00
1025.7866          0.00      1.24e-09      4.20e-06      7364.0      1.11e-20         1.89         1.00
1025.8134          0.00      1.25e-09      4.20e-06      7393.4      1.10e-20         1.88         1.00
1025.8400          0.00      1.25e-09      4.20e-06      7422.6      1.10e-20         1.88         1.00
1025.8667          0.00      1.26e-09      4.20e-06      7452.0      1.09e-20         1.88         1.00
1025.8933          0.00      1.26e-09      4.20e-06      7481.3      1.09e-20         1.88         1.00
1025.9199          0.00      1.27e-09      4.20e-06      7510.5      1.08e-20         1.88         1.00
1025.9467          0.00      1.27e-09      4.20e-06      7539.9      1.08e-20         1.88         1.00
1025.9733          0.00      1.28e-09      4.20e-06      7569.1      1.08e-20         1.88         1.00
1026.0000          0.00      1.28e-09      4.20e-06      7598.5      1.07e-20         1.88         1.00
1026.0266          0.00      1.29e-09      4.20e-06      7627.7      1.07e-20         1.88         1.00
1026.0533          0.00      1.29e-09      4.20e-06      7657.1      1.06e-20         1.88         1.00
1026.0800          0.00      1.30e-09      4.20e-06      7686.4      1.06e-20         1.88         1.00
1026.1067          0.00      1.30e-09      4.20e-06      7715.7      1.05e-20         1.88         1.00
1026.1333          0.00      1.31e-09      4.20e-06      7745.0      1.05e-20         1.88         1.00
1026.1600          0.00      1.32e-09      4.20e-06      7774.4      1.05e-20         1.87         1.00
1026.1866          0.00      1.32e-09      4.20e-06      7803.6      1.04e-20         1.87         1.00
1026.2134          0.00      1.33e-09      4.20e-06      7833.0      1.04e-20         1.87         1.00
1026.2400          0.00      1.33e-09      4.20e-06      7862.2      1.04e-20         1.87         1.00
1026.2666          0.00      1.34e-09      4.20e-06      7891.5      1.03e-20         1.87         1.00
1026.2933          0.00      1.34e-09      4.20e-06      7920.9      1.03e-20         1.87         1.00
1026.3199          0.00      1.35e-09      4.20e-06      7950.1      1.02e-20         1.87         1.00
1026.3467          0.00      1.35e-09      4.20e-06      7979.5      1.02e-20         1.87         1.00
1026.3733          0.00      1.36e-09      4.20e-06      8008.7      1.02e-20         1.87         1.00
1026.4000          0.00      1.36e-09      4.20e-06      8038.1      1.01e-20         1.87         1.00
1026.4266          0.00      1.37e-09      4.20e-06      8067.4      1.01e-20         1.87         1.00
1026.4534          0.00      1.37e-09      4.20e-06      8096.7      1.00e-20         1.87         1.00
1026.4800          0.00      1.38e-09      4.20e-06      8126.0      1.00e-20         1.87         1.00
1026.5066          0.00      1.39e-09      4.20e-06      8155.2      9.98e-21         1.86         1.00
1026.5333          0.00      1.39e-09      4.20e-06      8184.6      9.94e-21         1.86         1.00
1026.5599          0.00      1.40e-09      4.20e-06      8213.8      9.90e-21         1.86         1.00
1026.5867          0.00      1.40e-09      4.20e-06      8243.2      9.87e-21         1.86         1.00
1026.6133          0.00      1.41e-09      4.20e-06      8272.5      9.83e-21         1.86         1.00
1026.6400          0.00      1.41e-09      4.20e-06      8301.8      9.80e-21         1.86         1.00
1026.6666          0.00      1.42e-09      4.20e-06      8331.1      9.76e-21         1.86         1.00
1026.6934          0.00      1.42e-09      4.20e-06      8360.5      9.73e-21         1.86         1.00
1026.7200          0.00      1.43e-09      4.20e-06      8389.7      9.70e-21         1.86         1.00
1026.7467          0.00      1.43e-09      4.20e-06      8419.1      9.66e-21         1.86         1.00
1026.7733          0.00      1.44e-09      4.20e-06      8448.3      9.63e-21         1.86         1.00
1026.7999          0.00      1.45e-09      4.20e-06      8477.6      9.59e-21         1.86         1.00
1026.8267          0.00      1.45e-09      4.20e-06      8507.0      9.56e-21         1.86         1.00
1026.8533          0.00      1.46e-09      4.20e-06      8536.2      9.53e-21         1.86         1.00
1026.8800          0.00      1.46e-09      4.20e-06      8565.6      9.50e-21         1.85         1.00
1026.9066          0.00      1.47e-09      4.20e-06      8594.8      9.46e-21         1.85         1.00
1026.9333          0.00      1.47e-09      4.20e-06      8624.2      9.43e-21         1.85         1.00
1026.9600          0.00      1.48e-09      4.20e-06      8653.4      9.40e-21         1.85         1.00
1026.9867          0.00      1.48e-09      4.20e-06      8682.8      9.37e-21         1.85         1.00
