#Wavelength    ReadNoise      Sky           Dark          A_Eff        BEF           Disp_Width    XDisp_Width
#(Angstroms) (Cnt/Exposure) (Cnt/s/res)   (Cnt/s/res)      (cm^2)  (Erg/cm^2/s/res)   (N_resels)     (N_resels)
1236.3097          0.00      1.29e-06      4.20e-06     74912.3      1.18e-21         3.58         7.29
1236.3356          0.00      1.29e-06      4.20e-06     74898.7      1.18e-21         3.58         7.29
1236.3613          0.00      1.28e-06      4.20e-06     74885.3      1.18e-21         3.58         7.28
1236.3872          0.00      1.28e-06      4.20e-06     74871.8      1.18e-21         3.58         7.28
1236.4130          0.00      1.28e-06      4.20e-06     74858.3      1.18e-21         3.58         7.28
1236.4387          0.00      1.27e-06      4.20e-06     74844.9      1.18e-21         3.58         7.28
1236.4646          0.00      1.27e-06      4.20e-06     74831.3      1.18e-21         3.58         7.28
1236.4904          0.00      1.27e-06      4.20e-06     74817.9      1.17e-21         3.58         7.28
1236.5162          0.00      1.26e-06      4.20e-06     74804.4      1.17e-21         3.58         7.28
1236.5420          0.00      1.26e-06      4.20e-06     74790.9      1.17e-21         3.58         7.27
1236.5677          0.00      1.26e-06      4.20e-06     74777.4      1.17e-21         3.58         7.27
1236.5936          0.00      1.25e-06      4.20e-06     74763.9      1.17e-21         3.58         7.27
1236.6194          0.00      1.25e-06      4.20e-06     74750.5      1.17e-21         3.58         7.27
1236.6453          0.00      1.25e-06      4.20e-06     74736.9      1.17e-21         3.58         7.27
1236.6710          0.00      1.24e-06      4.20e-06     74723.5      1.17e-21         3.58         7.27
1236.6968          0.00      1.24e-06      4.20e-06     74710.0      1.17e-21         3.58         7.27
1236.7227          0.00      1.24e-06      4.20e-06     74696.5      1.17e-21         3.58         7.26
1236.7484          0.00      1.24e-06      4.20e-06     74683.1      1.17e-21         3.58         7.26
1236.7743          0.00      1.23e-06      4.20e-06     74669.5      1.17e-21         3.57         7.26
1236.8000          0.00      1.23e-06      4.20e-06     74656.1      1.17e-21         3.57         7.26
1236.8258          0.00      1.23e-06      4.20e-06     74642.6      1.17e-21         3.57         7.26
1236.8517          0.00      1.22e-06      4.20e-06     74629.1      1.17e-21         3.57         7.26
1236.8774          0.00      1.22e-06      4.20e-06     74615.6      1.17e-21         3.57         7.26
1236.9033          0.00      1.22e-06      4.20e-06     74602.1      1.17e-21         3.57         7.26
1236.9291          0.00      1.21e-06      4.20e-06     74588.7      1.17e-21         3.57         7.25
1236.9548          0.00      1.21e-06      4.20e-06     74575.2      1.17e-21         3.57         7.25
1236.9807          0.00      1.21e-06      4.20e-06     74561.7      1.17e-21         3.57         7.25
1237.0065          0.00      1.20e-06      4.20e-06     74548.2      1.16e-21         3.57         7.25
1237.0323          0.00      1.20e-06      4.20e-06     74534.7      1.16e-21         3.57         7.25
1237.0581          0.00      1.20e-06      4.20e-06     74521.3      1.16e-21         3.57         7.25
1237.0840          0.00      1.19e-06      4.20e-06     74507.7      1.16e-21         3.57         7.25
1237.1097          0.00      1.19e-06      4.20e-06     74494.3      1.16e-21         3.57         7.24
1237.1355          0.00      1.19e-06      4.20e-06     74480.8      1.16e-21         3.57         7.24
1237.1614          0.00      1.18e-06      4.20e-06     74467.3      1.16e-21         3.57         7.24
1237.1871          0.00      1.18e-06      4.20e-06     74453.9      1.16e-21         3.57         7.24
1237.2130          0.00      1.18e-06      4.20e-06     74440.3      1.16e-21         3.57         7.24
1237.2388          0.00      1.18e-06      4.20e-06     74426.9      1.16e-21         3.57         7.24
1237.2645          0.00      1.17e-06      4.20e-06     74413.4      1.16e-21         3.56         7.24
1237.2904          0.00      1.17e-06      4.20e-06     74399.9      1.16e-21         3.56         7.23
1237.3162          0.00      1.17e-06      4.20e-06     74386.4      1.16e-21         3.56         7.23
1237.3420          0.00      1.16e-06      4.20e-06     74372.9      1.16e-21         3.56         7.23
1237.3678          0.00      1.16e-06      4.20e-06     74359.5      1.16e-21         3.56         7.23
1237.3936          0.00      1.16e-06      4.20e-06     74346.0      1.16e-21         3.56         7.23
1237.4194          0.00      1.16e-06      4.20e-06     74332.5      1.16e-21         3.56         7.23
1237.4452          0.00      1.15e-06      4.20e-06     74319.0      1.16e-21         3.56         7.23
1237.4711          0.00      1.15e-06      4.20e-06     74305.5      1.16e-21         3.56         7.22
1237.4968          0.00      1.15e-06      4.20e-06     74292.1      1.16e-21         3.56         7.22
1237.5226          0.00      1.14e-06      4.20e-06     74278.6      1.16e-21         3.56         7.22
1237.5485          0.00      1.14e-06      4.20e-06     74265.1      1.16e-21         3.56         7.22
1237.5742          0.00      1.14e-06      4.20e-06     74251.6      1.15e-21         3.56         7.22
1237.6001          0.00      1.13e-06      4.20e-06     74238.1      1.15e-21         3.56         7.22
1237.6259          0.00      1.13e-06      4.20e-06     74224.6      1.15e-21         3.56         7.22
1237.6516          0.00      1.13e-06      4.20e-06     74211.2      1.15e-21         3.56         7.22
1237.6775          0.00      1.13e-06      4.20e-06     74197.7      1.15e-21         3.56         7.21
1237.7032          0.00      1.12e-06      4.20e-06     74184.2      1.15e-21         3.56         7.21
1237.7291          0.00      1.12e-06      4.20e-06     74170.7      1.15e-21         3.56         7.21
1237.7549          0.00      1.12e-06      4.20e-06     74157.2      1.15e-21         3.55         7.21
1237.7806          0.00      1.12e-06      4.20e-06     74143.8      1.15e-21         3.55         7.21
1237.8065          0.00      1.11e-06      4.20e-06     74130.3      1.15e-21         3.55         7.21
1237.8323          0.00      1.11e-06      4.20e-06     74116.8      1.15e-21         3.55         7.21
1237.8582          0.00      1.11e-06      4.20e-06     74103.3      1.15e-21         3.55         7.20
1237.8839          0.00      1.10e-06      4.20e-06     74089.8      1.15e-21         3.55         7.20
1237.9098          0.00      1.10e-06      4.20e-06     74076.3      1.15e-21         3.55         7.20
1237.9355          0.00      1.10e-06      4.20e-06     74062.9      1.15e-21         3.55         7.20
1237.9613          0.00      1.10e-06      4.20e-06     74049.4      1.15e-21         3.55         7.20
1237.9872          0.00      1.09e-06      4.20e-06     74035.9      1.15e-21         3.55         7.20
1238.0129          0.00      1.09e-06      4.20e-06     74022.4      1.15e-21         3.55         7.20
1238.0388          0.00      1.09e-06      4.20e-06     74008.9      1.15e-21         3.55         7.19
1238.0646          0.00      1.09e-06      4.20e-06     73995.4      1.15e-21         3.55         7.19
1238.0903          0.00      1.08e-06      4.20e-06     73982.0      1.15e-21         3.55         7.19
1238.1162          0.00      1.08e-06      4.20e-06     73968.5      1.15e-21         3.55         7.19
1238.1420          0.00      1.08e-06      4.20e-06     73955.0      1.15e-21         3.55         7.19
1238.1678          0.00      1.07e-06      4.20e-06     73941.5      1.15e-21         3.55         7.19
1238.1936          0.00      1.07e-06      4.20e-06     73928.0      1.14e-21         3.55         7.19
1238.2194          0.00      1.07e-06      4.20e-06     73914.6      1.14e-21         3.55         7.18
1238.2452          0.00      1.07e-06      4.20e-06     73901.1      1.14e-21         3.55         7.18
1238.2710          0.00      1.06e-06      4.20e-06     73887.6      1.14e-21         3.54         7.18
1238.2969          0.00      1.06e-06      4.20e-06     73874.1      1.14e-21         3.54         7.18
1238.3226          0.00      1.06e-06      4.20e-06     73860.6      1.14e-21         3.54         7.18
1238.3484          0.00      1.06e-06      4.20e-06     73847.2      1.14e-21         3.54         7.18
1238.3743          0.00      1.05e-06      4.20e-06     73833.6      1.14e-21         3.54         7.18
1238.4000          0.00      1.05e-06      4.20e-06     73820.2      1.14e-21         3.54         7.18
1238.4259          0.00      1.05e-06      4.20e-06     73806.7      1.14e-21         3.54         7.17
1238.4517          0.00      1.05e-06      4.20e-06     73793.2      1.14e-21         3.54         7.17
1238.4774          0.00      1.04e-06      4.20e-06     73779.8      1.14e-21         3.54         7.17
1238.5033          0.00      1.04e-06      4.20e-06     73766.2      1.14e-21         3.54         7.17
1238.5291          0.00      1.04e-06      4.20e-06     73752.8      1.14e-21         3.54         7.17
1238.5549          0.00      1.04e-06      4.20e-06     73739.3      1.14e-21         3.54         7.17
1238.5807          0.00      1.03e-06      4.20e-06     73725.8      1.14e-21         3.54         7.17
1238.6064          0.00      1.03e-06      4.20e-06     73712.3      1.14e-21         3.54         7.16
1238.6323          0.00      1.03e-06      4.20e-06     73698.8      1.14e-21         3.54         7.16
1238.6581          0.00      1.03e-06      4.20e-06     73685.4      1.14e-21         3.54         7.16
1238.6840          0.00      1.02e-06      4.20e-06     73671.8      1.14e-21         3.54         7.16
1238.7097          0.00      1.02e-06      4.20e-06     73658.4      1.14e-21         3.54         7.16
1238.7356          0.00      1.02e-06      4.20e-06     73644.9      1.14e-21         3.54         7.16
1238.7614          0.00      1.02e-06      4.20e-06     73631.4      1.14e-21         3.53         7.16
1238.7871          0.00      1.01e-06      4.20e-06     73618.0      1.14e-21         3.53         7.15
1238.8130          0.00      1.01e-06      4.20e-06     73604.4      1.14e-21         3.53         7.15
1238.8387          0.00      1.01e-06      4.20e-06     73591.0      1.14e-21         3.53         7.15
1238.8646          0.00      1.01e-06      4.20e-06     73577.5      1.14e-21         3.53         7.15
1238.8904          0.00      1.00e-06      4.20e-06     73564.0      1.14e-21         3.53         7.15
1238.9161          0.00      1.00e-06      4.20e-06     73550.6      1.13e-21         3.53         7.15
1238.9420          0.00      9.99e-07      4.20e-06     73537.0      1.13e-21         3.53         7.15
1238.9678          0.00      9.97e-07      4.20e-06     73523.6      1.13e-21         3.53         7.15
1238.9937          0.00      9.94e-07      4.20e-06     73510.1      1.13e-21         3.53         7.14
1239.0194          0.00      9.92e-07      4.20e-06     73496.6      1.13e-21         3.53         7.14
1239.0452          0.00      9.90e-07      4.20e-06     73483.1      1.13e-21         3.53         7.14
1239.0710          0.00      9.87e-07      4.20e-06     73469.6      1.13e-21         3.53         7.14
1239.0968          0.00      9.85e-07      4.20e-06     73456.2      1.13e-21         3.53         7.14
1239.1227          0.00      9.83e-07      4.20e-06     73442.6      1.13e-21         3.53         7.14
1239.1484          0.00      9.80e-07      4.20e-06     73429.2      1.13e-21         3.53         7.14
1239.1742          0.00      9.78e-07      4.20e-06     73415.7      1.13e-21         3.53         7.13
1239.2001          0.00      9.76e-07      4.20e-06     73402.2      1.13e-21         3.53         7.13
1239.2258          0.00      9.73e-07      4.20e-06     73388.8      1.13e-21         3.53         7.13
1239.2517          0.00      9.71e-07      4.20e-06     73375.2      1.13e-21         3.52         7.13
1239.2775          0.00      9.69e-07      4.20e-06     73361.8      1.13e-21         3.52         7.13
1239.3032          0.00      9.67e-07      4.20e-06     73348.3      1.13e-21         3.52         7.13
1239.3291          0.00      9.64e-07      4.20e-06     73334.8      1.13e-21         3.52         7.13
1239.3549          0.00      9.62e-07      4.20e-06     73321.3      1.13e-21         3.52         7.12
1239.3807          0.00      9.60e-07      4.20e-06     73307.8      1.13e-21         3.52         7.12
1239.4065          0.00      9.58e-07      4.20e-06     73294.4      1.13e-21         3.52         7.12
1239.4324          0.00      9.55e-07      4.20e-06     73280.8      1.13e-21         3.52         7.12
1239.4581          0.00      9.53e-07      4.20e-06     73267.4      1.13e-21         3.52         7.12
1239.4839          0.00      9.51e-07      4.20e-06     73253.9      1.13e-21         3.52         7.12
1239.5098          0.00      9.49e-07      4.20e-06     73240.4      1.13e-21         3.52         7.12
1239.5355          0.00      9.47e-07      4.20e-06     73227.0      1.13e-21         3.52         7.11
1239.5614          0.00      9.44e-07      4.20e-06     73213.4      1.13e-21         3.52         7.11
1239.5872          0.00      9.42e-07      4.20e-06     73200.0      1.13e-21         3.52         7.11
1239.6129          0.00      9.40e-07      4.20e-06     73186.5      1.13e-21         3.52         7.11
1239.6388          0.00      9.38e-07      4.20e-06     73173.0      1.13e-21         3.52         7.11
1239.6646          0.00      9.36e-07      4.20e-06     73159.5      1.13e-21         3.52         7.11
1239.6904          0.00      9.33e-07      4.20e-06     73146.0      1.13e-21         3.52         7.11
1239.7162          0.00      9.31e-07      4.20e-06     73132.6      1.13e-21         3.52         7.11
1239.7419          0.00      9.29e-07      4.20e-06     73119.1      1.12e-21         3.51         7.10
1239.7678          0.00      9.27e-07      4.20e-06     73105.6      1.12e-21         3.51         7.10
1239.7936          0.00      9.25e-07      4.20e-06     73092.1      1.12e-21         3.51         7.10
1239.8195          0.00      9.23e-07      4.20e-06     73078.6      1.12e-21         3.51         7.10
1239.8452          0.00      9.21e-07      4.20e-06     73065.2      1.12e-21         3.51         7.10
1239.8710          0.00      9.18e-07      4.20e-06     73051.7      1.12e-21         3.51         7.10
1239.8969          0.00      9.16e-07      4.20e-06     73038.2      1.12e-21         3.51         7.10
1239.9226          0.00      9.14e-07      4.20e-06     73024.7      1.12e-21         3.51         7.09
1239.9485          0.00      9.12e-07      4.20e-06     73011.2      1.12e-21         3.51         7.09
1239.9742          0.00      9.10e-07      4.20e-06     72997.8      1.12e-21         3.51         7.09
1240.0000          0.00      9.08e-07      4.20e-06     72984.3      1.12e-21         3.51         7.09
1240.0259          0.00      9.06e-07      4.20e-06     72970.6      1.12e-21         3.51         7.09
1240.0516          0.00      9.04e-07      4.20e-06     72957.1      1.12e-21         3.51         7.09
1240.0775          0.00      9.02e-07      4.20e-06     72943.4      1.12e-21         3.51         7.09
1240.1033          0.00      9.00e-07      4.20e-06     72929.8      1.12e-21         3.51         7.08
1240.1290          0.00      8.98e-07      4.20e-06     72916.2      1.12e-21         3.51         7.08
1240.1549          0.00      8.96e-07      4.20e-06     72902.6      1.12e-21         3.51         7.08
1240.1807          0.00      8.94e-07      4.20e-06     72889.0      1.12e-21         3.51         7.08
1240.2065          0.00      8.92e-07      4.20e-06     72875.3      1.12e-21         3.51         7.08
1240.2323          0.00      8.90e-07      4.20e-06     72861.8      1.12e-21         3.50         7.08
1240.2582          0.00      8.88e-07      4.20e-06     72848.1      1.12e-21         3.50         7.08
1240.2839          0.00      8.86e-07      4.20e-06     72834.5      1.12e-21         3.50         7.08
1240.3097          0.00      8.84e-07      4.20e-06     72820.9      1.12e-21         3.50         7.07
1240.3356          0.00      8.82e-07      4.20e-06     72807.3      1.12e-21         3.50         7.07
1240.3613          0.00      8.80e-07      4.20e-06     72793.7      1.12e-21         3.50         7.07
1240.3872          0.00      8.78e-07      4.20e-06     72780.0      1.12e-21         3.50         7.07
1240.4130          0.00      8.76e-07      4.20e-06     72766.5      1.12e-21         3.50         7.07
1240.4387          0.00      8.74e-07      4.20e-06     72752.9      1.12e-21         3.50         7.07
1240.4646          0.00      8.72e-07      4.20e-06     72739.2      1.12e-21         3.50         7.07
1240.4904          0.00      8.70e-07      4.20e-06     72725.6      1.12e-21         3.50         7.06
1240.5162          0.00      8.68e-07      4.20e-06     72712.0      1.12e-21         3.50         7.06
1240.5420          0.00      8.66e-07      4.20e-06     72698.4      1.12e-21         3.50         7.06
1240.5677          0.00      8.64e-07      4.20e-06     72684.8      1.12e-21         3.50         7.06
1240.5936          0.00      8.62e-07      4.20e-06     72671.2      1.12e-21         3.50         7.06
1240.6194          0.00      8.60e-07      4.20e-06     72657.6      1.12e-21         3.50         7.06
1240.6453          0.00      8.58e-07      4.20e-06     72643.9      1.12e-21         3.50         7.06
1240.6710          0.00      8.56e-07      4.20e-06     72630.3      1.12e-21         3.50         7.05
1240.6968          0.00      8.54e-07      4.20e-06     72616.8      1.12e-21         3.50         7.05
1240.7227          0.00      8.52e-07      4.20e-06     72603.1      1.11e-21         3.50         7.05
1240.7484          0.00      8.50e-07      4.20e-06     72589.5      1.11e-21         3.49         7.05
1240.7743          0.00      8.49e-07      4.20e-06     72575.9      1.11e-21         3.49         7.05
1240.8000          0.00      8.47e-07      4.20e-06     72562.3      1.11e-21         3.49         7.05
1240.8258          0.00      8.45e-07      4.20e-06     72548.7      1.11e-21         3.49         7.05
1240.8517          0.00      8.43e-07      4.20e-06     72535.0      1.11e-21         3.49         7.04
1240.8774          0.00      8.41e-07      4.20e-06     72521.5      1.11e-21         3.49         7.04
1240.9033          0.00      8.39e-07      4.20e-06     72507.8      1.11e-21         3.49         7.04
1240.9291          0.00      8.37e-07      4.20e-06     72494.2      1.11e-21         3.49         7.04
1240.9548          0.00      8.35e-07      4.20e-06     72480.6      1.11e-21         3.49         7.04
1240.9807          0.00      8.34e-07      4.20e-06     72467.0      1.11e-21         3.49         7.04
1241.0065          0.00      8.32e-07      4.20e-06     72453.4      1.11e-21         3.49         7.04
1241.0323          0.00      8.30e-07      4.20e-06     72439.7      1.11e-21         3.49         7.04
1241.0581          0.00      8.28e-07      4.20e-06     72426.2      1.11e-21         3.49         7.03
1241.0840          0.00      8.26e-07      4.20e-06     72412.5      1.11e-21         3.49         7.03
1241.1097          0.00      8.24e-07      4.20e-06     72398.9      1.11e-21         3.49         7.03
1241.1355          0.00      8.23e-07      4.20e-06     72385.3      1.11e-21         3.49         7.03
1241.1614          0.00      8.21e-07      4.20e-06     72371.7      1.11e-21         3.49         7.03
1241.1871          0.00      8.19e-07      4.20e-06     72358.1      1.11e-21         3.49         7.03
1241.2130          0.00      8.17e-07      4.20e-06     72344.4      1.11e-21         3.49         7.03
1241.2388          0.00      8.16e-07      4.20e-06     72330.9      1.11e-21         3.48         7.02
1241.2645          0.00      8.14e-07      4.20e-06     72317.3      1.11e-21         3.48         7.02
1241.2904          0.00      8.12e-07      4.20e-06     72303.6      1.11e-21         3.48         7.02
1241.3162          0.00      8.10e-07      4.20e-06     72290.0      1.11e-21         3.48         7.02
1241.3420          0.00      8.08e-07      4.20e-06     72276.4      1.11e-21         3.48         7.02
1241.3678          0.00      8.07e-07      4.20e-06     72262.8      1.11e-21         3.48         7.02
1241.3936          0.00      8.05e-07      4.20e-06     72249.2      1.11e-21         3.48         7.02
1241.4194          0.00      8.03e-07      4.20e-06     72235.6      1.11e-21         3.48         7.01
1241.4452          0.00      8.01e-07      4.20e-06     72222.0      1.11e-21         3.48         7.01
1241.4711          0.00      8.00e-07      4.20e-06     72208.3      1.11e-21         3.48         7.01
1241.4968          0.00      7.98e-07      4.20e-06     72194.7      1.11e-21         3.48         7.01
1241.5226          0.00      7.96e-07      4.20e-06     72181.1      1.11e-21         3.48         7.01
1241.5485          0.00      7.94e-07      4.20e-06     72167.5      1.11e-21         3.48         7.01
1241.5742          0.00      7.93e-07      4.20e-06     72153.9      1.11e-21         3.48         7.01
1241.6001          0.00      7.91e-07      4.20e-06     72140.3      1.11e-21         3.48         7.01
1241.6259          0.00      7.89e-07      4.20e-06     72126.7      1.11e-21         3.48         7.00
1241.6516          0.00      7.88e-07      4.20e-06     72113.1      1.11e-21         3.48         7.00
1241.6775          0.00      7.86e-07      4.20e-06     72099.4      1.11e-21         3.48         7.00
1241.7032          0.00      7.84e-07      4.20e-06     72085.9      1.11e-21         3.48         7.00
1241.7291          0.00      7.83e-07      4.20e-06     72072.2      1.11e-21         3.47         7.00
1241.7549          0.00      7.81e-07      4.20e-06     72058.6      1.11e-21         3.47         7.00
1241.7806          0.00      7.79e-07      4.20e-06     72045.0      1.11e-21         3.47         7.00
1241.8065          0.00      7.78e-07      4.20e-06     72031.4      1.11e-21         3.47         6.99
1241.8323          0.00      7.76e-07      4.20e-06     72017.8      1.11e-21         3.47         6.99
1241.8582          0.00      7.74e-07      4.20e-06     72004.1      1.11e-21         3.47         6.99
1241.8839          0.00      7.73e-07      4.20e-06     71990.6      1.11e-21         3.47         6.99
1241.9098          0.00      7.71e-07      4.20e-06     71976.9      1.11e-21         3.47         6.99
1241.9355          0.00      7.69e-07      4.20e-06     71963.3      1.11e-21         3.47         6.99
1241.9613          0.00      7.68e-07      4.20e-06     71949.7      1.11e-21         3.47         6.99
1241.9872          0.00      7.66e-07      4.20e-06     71936.1      1.10e-21         3.47         6.98
1242.0129          0.00      7.64e-07      4.20e-06     71922.5      1.10e-21         3.47         6.98
1242.0388          0.00      7.63e-07      4.20e-06     71908.8      1.10e-21         3.47         6.98
1242.0646          0.00      7.61e-07      4.20e-06     71895.3      1.10e-21         3.47         6.98
1242.0903          0.00      7.60e-07      4.20e-06     71881.7      1.10e-21         3.47         6.98
1242.1162          0.00      7.58e-07      4.20e-06     71868.0      1.10e-21         3.47         6.98
1242.1420          0.00      7.56e-07      4.20e-06     71854.4      1.10e-21         3.47         6.98
1242.1678          0.00      7.55e-07      4.20e-06     71840.8      1.10e-21         3.47         6.97
1242.1936          0.00      7.53e-07      4.20e-06     71827.2      1.10e-21         3.47         6.97
1242.2194          0.00      7.51e-07      4.20e-06     71813.6      1.10e-21         3.46         6.97
