#Wavelength    ReadNoise      Sky           Dark          A_Eff        BEF           Disp_Width    XDisp_Width
#(Angstroms) (Cnt/Exposure) (Cnt/s/res)   (Cnt/s/res)      (cm^2)  (Erg/cm^2/s/res)   (N_resels)     (N_resels)
1534.9420          0.00      1.59e-09      4.20e-06     17778.9      3.06e-21         3.17         6.49
1534.9678          0.00      1.59e-09      4.20e-06     17778.4      3.06e-21         3.17         6.49
1534.9937          0.00      1.59e-09      4.20e-06     17778.0      3.06e-21         3.17         6.49
1535.0194          0.00      1.59e-09      4.20e-06     17777.5      3.06e-21         3.17         6.49
1535.0452          0.00      1.59e-09      4.20e-06     17777.1      3.06e-21         3.17         6.49
1535.0710          0.00      1.59e-09      4.20e-06     17776.6      3.06e-21         3.17         6.49
1535.0968          0.00      1.58e-09      4.20e-06     17776.2      3.06e-21         3.17         6.49
1535.1227          0.00      1.58e-09      4.20e-06     17775.7      3.06e-21         3.17         6.49
1535.1484          0.00      1.58e-09      4.20e-06     17775.3      3.06e-21         3.17         6.48
1535.1742          0.00      1.58e-09      4.20e-06     17774.8      3.06e-21         3.17         6.48
1535.2001          0.00      1.58e-09      4.20e-06     17774.4      3.06e-21         3.17         6.48
1535.2258          0.00      1.58e-09      4.20e-06     17773.9      3.06e-21         3.17         6.48
1535.2517          0.00      1.58e-09      4.20e-06     17773.5      3.06e-21         3.17         6.48
1535.2775          0.00      1.58e-09      4.20e-06     17773.0      3.06e-21         3.17         6.48
1535.3032          0.00      1.58e-09      4.20e-06     17772.6      3.06e-21         3.17         6.48
1535.3291          0.00      1.58e-09      4.20e-06     17772.1      3.06e-21         3.17         6.47
1535.3549          0.00      1.58e-09      4.20e-06     17771.7      3.06e-21         3.17         6.47
1535.3807          0.00      1.58e-09      4.20e-06     17771.2      3.06e-21         3.17         6.47
1535.4065          0.00      1.58e-09      4.20e-06     17770.8      3.06e-21         3.17         6.47
1535.4324          0.00      1.58e-09      4.20e-06     17770.3      3.06e-21         3.17         6.47
1535.4581          0.00      1.58e-09      4.20e-06     17769.9      3.06e-21         3.17         6.47
1535.4839          0.00      1.58e-09      4.20e-06     17769.4      3.06e-21         3.17         6.47
1535.5098          0.00      1.58e-09      4.20e-06     17769.0      3.06e-21         3.17         6.47
1535.5355          0.00      1.58e-09      4.20e-06     17768.5      3.06e-21         3.17         6.46
1535.5614          0.00      1.58e-09      4.20e-06     17768.1      3.06e-21         3.17         6.46
1535.5872          0.00      1.58e-09      4.20e-06     17767.6      3.06e-21         3.17         6.46
1535.6129          0.00      1.58e-09      4.20e-06     17767.2      3.06e-21         3.17         6.46
1535.6388          0.00      1.58e-09      4.20e-06     17766.7      3.06e-21         3.16         6.46
1535.6646          0.00      1.58e-09      4.20e-06     17766.3      3.06e-21         3.16         6.46
1535.6904          0.00      1.58e-09      4.20e-06     17765.8      3.06e-21         3.16         6.46
1535.7162          0.00      1.58e-09      4.20e-06     17765.4      3.06e-21         3.16         6.45
1535.7419          0.00      1.58e-09      4.20e-06     17764.9      3.06e-21         3.16         6.45
1535.7678          0.00      1.58e-09      4.20e-06     17764.5      3.06e-21         3.16         6.45
1535.7936          0.00      1.58e-09      4.20e-06     17764.0      3.06e-21         3.16         6.45
1535.8195          0.00      1.58e-09      4.20e-06     17763.6      3.06e-21         3.16         6.45
1535.8452          0.00      1.58e-09      4.20e-06     17763.1      3.06e-21         3.16         6.45
1535.8710          0.00      1.58e-09      4.20e-06     17762.7      3.06e-21         3.16         6.45
1535.8969          0.00      1.58e-09      4.20e-06     17762.2      3.06e-21         3.16         6.45
1535.9226          0.00      1.58e-09      4.20e-06     17761.8      3.06e-21         3.16         6.44
1535.9485          0.00      1.58e-09      4.20e-06     17761.3      3.06e-21         3.16         6.44
1535.9742          0.00      1.58e-09      4.20e-06     17760.9      3.06e-21         3.16         6.44
1536.0000          0.00      1.58e-09      4.20e-06     17760.4      3.06e-21         3.16         6.44
1536.0259          0.00      1.58e-09      4.20e-06     17760.0      3.06e-21         3.16         6.44
1536.0516          0.00      1.57e-09      4.20e-06     17759.5      3.06e-21         3.16         6.44
1536.0775          0.00      1.57e-09      4.20e-06     17759.1      3.06e-21         3.16         6.44
1536.1033          0.00      1.57e-09      4.20e-06     17758.6      3.06e-21         3.16         6.43
1536.1290          0.00      1.57e-09      4.20e-06     17758.2      3.06e-21         3.16         6.43
1536.1549          0.00      1.57e-09      4.20e-06     17757.7      3.06e-21         3.16         6.43
1536.1807          0.00      1.57e-09      4.20e-06     17757.3      3.06e-21         3.16         6.43
1536.2065          0.00      1.57e-09      4.20e-06     17756.8      3.06e-21         3.16         6.43
1536.2323          0.00      1.57e-09      4.20e-06     17756.4      3.06e-21         3.16         6.43
1536.2582          0.00      1.57e-09      4.20e-06     17755.9      3.06e-21         3.16         6.43
1536.2839          0.00      1.57e-09      4.20e-06     17755.5      3.06e-21         3.16         6.43
1536.3097          0.00      1.57e-09      4.20e-06     17755.0      3.06e-21         3.16         6.42
1536.3356          0.00      1.57e-09      4.20e-06     17754.6      3.06e-21         3.16         6.42
1536.3613          0.00      1.57e-09      4.20e-06     17754.1      3.06e-21         3.16         6.42
1536.3872          0.00      1.57e-09      4.20e-06     17753.7      3.06e-21         3.16         6.42
1536.4130          0.00      1.57e-09      4.20e-06     17753.2      3.06e-21         3.16         6.42
1536.4387          0.00      1.57e-09      4.20e-06     17752.8      3.06e-21         3.16         6.42
1536.4646          0.00      1.57e-09      4.20e-06     17752.3      3.06e-21         3.16         6.42
1536.4904          0.00      1.57e-09      4.20e-06     17751.9      3.06e-21         3.16         6.41
1536.5162          0.00      1.57e-09      4.20e-06     17751.4      3.06e-21         3.15         6.41
1536.5420          0.00      1.57e-09      4.20e-06     17751.0      3.06e-21         3.15         6.41
1536.5677          0.00      1.57e-09      4.20e-06     17750.5      3.06e-21         3.15         6.41
1536.5936          0.00      1.57e-09      4.20e-06     17750.1      3.06e-21         3.15         6.41
1536.6194          0.00      1.57e-09      4.20e-06     17749.6      3.06e-21         3.15         6.41
1536.6453          0.00      1.57e-09      4.20e-06     17749.2      3.06e-21         3.15         6.41
1536.6710          0.00      1.57e-09      4.20e-06     17748.7      3.06e-21         3.15         6.41
1536.6968          0.00      1.57e-09      4.20e-06     17748.3      3.06e-21         3.15         6.40
1536.7227          0.00      1.57e-09      4.20e-06     17747.8      3.06e-21         3.15         6.40
1536.7484          0.00      1.57e-09      4.20e-06     17747.4      3.06e-21         3.15         6.40
1536.7743          0.00      1.57e-09      4.20e-06     17746.9      3.06e-21         3.15         6.40
1536.8000          0.00      1.57e-09      4.20e-06     17746.5      3.06e-21         3.15         6.40
1536.8258          0.00      1.57e-09      4.20e-06     17746.0      3.06e-21         3.15         6.40
1536.8517          0.00      1.57e-09      4.20e-06     17745.6      3.06e-21         3.15         6.40
1536.8774          0.00      1.57e-09      4.20e-06     17745.1      3.06e-21         3.15         6.39
1536.9033          0.00      1.57e-09      4.20e-06     17744.7      3.06e-21         3.15         6.39
1536.9291          0.00      1.57e-09      4.20e-06     17744.2      3.06e-21         3.15         6.39
1536.9548          0.00      1.57e-09      4.20e-06     17743.8      3.06e-21         3.15         6.39
1536.9807          0.00      1.57e-09      4.20e-06     17743.3      3.06e-21         3.15         6.39
1537.0065          0.00      1.57e-09      4.20e-06     17742.9      3.06e-21         3.15         6.39
1537.0323          0.00      1.56e-09      4.20e-06     17742.4      3.06e-21         3.15         6.39
1537.0581          0.00      1.56e-09      4.20e-06     17742.0      3.06e-21         3.15         6.39
1537.0840          0.00      1.56e-09      4.20e-06     17741.5      3.06e-21         3.15         6.38
1537.1097          0.00      1.56e-09      4.20e-06     17741.1      3.06e-21         3.15         6.38
1537.1355          0.00      1.56e-09      4.20e-06     17740.6      3.06e-21         3.15         6.38
1537.1614          0.00      1.56e-09      4.20e-06     17740.2      3.06e-21         3.15         6.38
1537.1871          0.00      1.56e-09      4.20e-06     17739.7      3.06e-21         3.15         6.38
1537.2130          0.00      1.56e-09      4.20e-06     17739.3      3.06e-21         3.15         6.38
1537.2388          0.00      1.56e-09      4.20e-06     17738.8      3.06e-21         3.15         6.38
1537.2645          0.00      1.56e-09      4.20e-06     17738.4      3.06e-21         3.15         6.37
1537.2904          0.00      1.56e-09      4.20e-06     17737.9      3.06e-21         3.15         6.37
1537.3162          0.00      1.56e-09      4.20e-06     17737.5      3.06e-21         3.15         6.37
1537.3420          0.00      1.56e-09      4.20e-06     17737.0      3.06e-21         3.15         6.37
1537.3678          0.00      1.56e-09      4.20e-06     17736.6      3.06e-21         3.15         6.37
1537.3936          0.00      1.56e-09      4.20e-06     17736.1      3.06e-21         3.14         6.37
1537.4194          0.00      1.56e-09      4.20e-06     17735.7      3.06e-21         3.14         6.37
1537.4452          0.00      1.56e-09      4.20e-06     17735.2      3.06e-21         3.14         6.37
1537.4711          0.00      1.56e-09      4.20e-06     17734.8      3.06e-21         3.14         6.36
1537.4968          0.00      1.56e-09      4.20e-06     17734.3      3.06e-21         3.14         6.36
1537.5226          0.00      1.56e-09      4.20e-06     17733.9      3.06e-21         3.14         6.36
1537.5485          0.00      1.56e-09      4.20e-06     17733.4      3.06e-21         3.14         6.36
1537.5742          0.00      1.56e-09      4.20e-06     17733.0      3.06e-21         3.14         6.36
1537.6001          0.00      1.56e-09      4.20e-06     17732.5      3.06e-21         3.14         6.36
1537.6259          0.00      1.56e-09      4.20e-06     17732.1      3.06e-21         3.14         6.36
1537.6516          0.00      1.56e-09      4.20e-06     17731.6      3.06e-21         3.14         6.35
1537.6775          0.00      1.56e-09      4.20e-06     17731.2      3.06e-21         3.14         6.35
1537.7032          0.00      1.56e-09      4.20e-06     17730.7      3.06e-21         3.14         6.35
1537.7291          0.00      1.56e-09      4.20e-06     17730.3      3.06e-21         3.14         6.35
1537.7549          0.00      1.56e-09      4.20e-06     17729.8      3.06e-21         3.14         6.35
1537.7806          0.00      1.56e-09      4.20e-06     17729.4      3.06e-21         3.14         6.35
1537.8065          0.00      1.56e-09      4.20e-06     17728.9      3.06e-21         3.14         6.35
1537.8323          0.00      1.56e-09      4.20e-06     17728.5      3.06e-21         3.14         6.35
1537.8582          0.00      1.56e-09      4.20e-06     17728.0      3.06e-21         3.14         6.34
1537.8839          0.00      1.56e-09      4.20e-06     17727.6      3.06e-21         3.14         6.34
1537.9098          0.00      1.56e-09      4.20e-06     17727.1      3.06e-21         3.14         6.34
1537.9355          0.00      1.56e-09      4.20e-06     17726.7      3.06e-21         3.14         6.34
1537.9613          0.00      1.56e-09      4.20e-06     17726.2      3.06e-21         3.14         6.34
1537.9872          0.00      1.56e-09      4.20e-06     17725.8      3.06e-21         3.14         6.34
1538.0129          0.00      1.55e-09      4.20e-06     17725.3      3.06e-21         3.14         6.34
1538.0388          0.00      1.55e-09      4.20e-06     17724.9      3.06e-21         3.14         6.33
1538.0646          0.00      1.55e-09      4.20e-06     17724.4      3.06e-21         3.14         6.33
1538.0903          0.00      1.55e-09      4.20e-06     17724.0      3.06e-21         3.14         6.33
1538.1162          0.00      1.55e-09      4.20e-06     17723.5      3.06e-21         3.14         6.33
1538.1420          0.00      1.55e-09      4.20e-06     17723.1      3.06e-21         3.14         6.33
1538.1678          0.00      1.55e-09      4.20e-06     17722.6      3.06e-21         3.14         6.33
1538.1936          0.00      1.55e-09      4.20e-06     17722.2      3.06e-21         3.14         6.33
1538.2194          0.00      1.55e-09      4.20e-06     17721.7      3.06e-21         3.14         6.33
1538.2452          0.00      1.55e-09      4.20e-06     17721.3      3.06e-21         3.14         6.32
1538.2710          0.00      1.55e-09      4.20e-06     17720.8      3.06e-21         3.13         6.32
1538.2969          0.00      1.55e-09      4.20e-06     17720.4      3.06e-21         3.13         6.32
1538.3226          0.00      1.55e-09      4.20e-06     17719.9      3.06e-21         3.13         6.32
1538.3484          0.00      1.55e-09      4.20e-06     17719.5      3.06e-21         3.13         6.32
1538.3743          0.00      1.55e-09      4.20e-06     17719.0      3.06e-21         3.13         6.32
1538.4000          0.00      1.55e-09      4.20e-06     17718.6      3.06e-21         3.13         6.32
1538.4259          0.00      1.55e-09      4.20e-06     17718.1      3.06e-21         3.13         6.31
1538.4517          0.00      1.55e-09      4.20e-06     17717.7      3.06e-21         3.13         6.31
1538.4774          0.00      1.55e-09      4.20e-06     17717.2      3.06e-21         3.13         6.31
1538.5033          0.00      1.55e-09      4.20e-06     17716.8      3.06e-21         3.13         6.31
1538.5291          0.00      1.55e-09      4.20e-06     17716.3      3.06e-21         3.13         6.31
1538.5549          0.00      1.55e-09      4.20e-06     17715.9      3.06e-21         3.13         6.31
1538.5807          0.00      1.55e-09      4.20e-06     17715.4      3.06e-21         3.13         6.31
1538.6064          0.00      1.55e-09      4.20e-06     17715.0      3.06e-21         3.13         6.31
1538.6323          0.00      1.55e-09      4.20e-06     17714.5      3.06e-21         3.13         6.30
1538.6581          0.00      1.55e-09      4.20e-06     17714.1      3.06e-21         3.13         6.30
1538.6840          0.00      1.55e-09      4.20e-06     17713.6      3.06e-21         3.13         6.30
1538.7097          0.00      1.55e-09      4.20e-06     17713.2      3.06e-21         3.13         6.30
1538.7356          0.00      1.55e-09      4.20e-06     17712.7      3.06e-21         3.13         6.30
1538.7614          0.00      1.55e-09      4.20e-06     17712.3      3.06e-21         3.13         6.30
1538.7871          0.00      1.55e-09      4.20e-06     17711.8      3.06e-21         3.13         6.30
1538.8130          0.00      1.55e-09      4.20e-06     17711.4      3.06e-21         3.13         6.29
1538.8387          0.00      1.55e-09      4.20e-06     17710.9      3.06e-21         3.13         6.29
1538.8646          0.00      1.55e-09      4.20e-06     17710.5      3.06e-21         3.13         6.29
1538.8904          0.00      1.55e-09      4.20e-06     17710.0      3.06e-21         3.13         6.29
1538.9161          0.00      1.55e-09      4.20e-06     17709.6      3.06e-21         3.13         6.29
1538.9420          0.00      1.55e-09      4.20e-06     17709.1      3.06e-21         3.13         6.29
1538.9678          0.00      1.55e-09      4.20e-06     17708.7      3.06e-21         3.13         6.29
1538.9937          0.00      1.54e-09      4.20e-06     17708.2      3.06e-21         3.13         6.29
1539.0194          0.00      1.54e-09      4.20e-06     17707.8      3.06e-21         3.13         6.28
1539.0452          0.00      1.54e-09      4.20e-06     17707.3      3.06e-21         3.13         6.28
1539.0710          0.00      1.54e-09      4.20e-06     17706.9      3.06e-21         3.13         6.28
1539.0968          0.00      1.54e-09      4.20e-06     17706.4      3.06e-21         3.13         6.28
1539.1227          0.00      1.54e-09      4.20e-06     17706.0      3.06e-21         3.13         6.28
1539.1484          0.00      1.54e-09      4.20e-06     17705.5      3.06e-21         3.12         6.28
1539.1742          0.00      1.54e-09      4.20e-06     17705.1      3.06e-21         3.12         6.28
1539.2001          0.00      1.54e-09      4.20e-06     17704.6      3.06e-21         3.12         6.27
1539.2258          0.00      1.54e-09      4.20e-06     17704.2      3.06e-21         3.12         6.27
1539.2517          0.00      1.54e-09      4.20e-06     17703.7      3.06e-21         3.12         6.27
1539.2775          0.00      1.54e-09      4.20e-06     17703.3      3.06e-21         3.12         6.27
1539.3032          0.00      1.54e-09      4.20e-06     17702.8      3.06e-21         3.12         6.27
1539.3291          0.00      1.54e-09      4.20e-06     17702.4      3.06e-21         3.12         6.27
1539.3549          0.00      1.54e-09      4.20e-06     17701.9      3.06e-21         3.12         6.27
1539.3807          0.00      1.54e-09      4.20e-06     17701.5      3.06e-21         3.12         6.27
1539.4065          0.00      1.54e-09      4.20e-06     17701.0      3.06e-21         3.12         6.26
1539.4324          0.00      1.54e-09      4.20e-06     17700.6      3.07e-21         3.12         6.26
1539.4581          0.00      1.54e-09      4.20e-06     17700.1      3.07e-21         3.12         6.26
1539.4839          0.00      1.54e-09      4.20e-06     17699.7      3.07e-21         3.12         6.26
1539.5098          0.00      1.54e-09      4.20e-06     17699.2      3.07e-21         3.12         6.26
1539.5355          0.00      1.54e-09      4.20e-06     17698.8      3.07e-21         3.12         6.26
1539.5614          0.00      1.54e-09      4.20e-06     17698.3      3.07e-21         3.12         6.26
1539.5872          0.00      1.54e-09      4.20e-06     17697.9      3.07e-21         3.12         6.25
1539.6129          0.00      1.54e-09      4.20e-06     17697.4      3.07e-21         3.12         6.25
1539.6388          0.00      1.54e-09      4.20e-06     17697.0      3.07e-21         3.12         6.25
1539.6646          0.00      1.54e-09      4.20e-06     17696.5      3.07e-21         3.12         6.25
1539.6904          0.00      1.54e-09      4.20e-06     17696.1      3.07e-21         3.12         6.25
1539.7162          0.00      1.54e-09      4.20e-06     17695.6      3.07e-21         3.12         6.25
1539.7419          0.00      1.54e-09      4.20e-06     17695.2      3.07e-21         3.12         6.25
1539.7678          0.00      1.54e-09      4.20e-06     17694.7      3.07e-21         3.12         6.25
1539.7936          0.00      1.54e-09      4.20e-06     17694.3      3.07e-21         3.12         6.24
1539.8195          0.00      1.54e-09      4.20e-06     17693.8      3.07e-21         3.12         6.24
1539.8452          0.00      1.54e-09      4.20e-06     17693.4      3.07e-21         3.12         6.24
1539.8710          0.00      1.54e-09      4.20e-06     17692.9      3.07e-21         3.12         6.24
1539.8969          0.00      1.54e-09      4.20e-06     17692.5      3.07e-21         3.12         6.24
1539.9226          0.00      1.54e-09      4.20e-06     17692.0      3.07e-21         3.12         6.24
1539.9485          0.00      1.54e-09      4.20e-06     17691.6      3.07e-21         3.12         6.24
1539.9742          0.00      1.54e-09      4.20e-06     17691.1      3.07e-21         3.12         6.23
1540.0000          0.00      1.53e-09      4.20e-06     17690.7      3.07e-21         3.12         6.23
1540.0259          0.00      1.53e-09      4.20e-06     17690.0      3.07e-21         3.11         6.23
1540.0516          0.00      1.53e-09      4.20e-06     17689.3      3.07e-21         3.11         6.23
1540.0775          0.00      1.53e-09      4.20e-06     17688.6      3.07e-21         3.11         6.23
1540.1033          0.00      1.53e-09      4.20e-06     17687.9      3.07e-21         3.11         6.23
1540.1290          0.00      1.53e-09      4.20e-06     17687.2      3.07e-21         3.11         6.23
1540.1549          0.00      1.53e-09      4.20e-06     17686.5      3.07e-21         3.11         6.23
1540.1807          0.00      1.53e-09      4.20e-06     17685.8      3.07e-21         3.11         6.22
1540.2065          0.00      1.53e-09      4.20e-06     17685.1      3.07e-21         3.11         6.22
1540.2323          0.00      1.53e-09      4.20e-06     17684.4      3.07e-21         3.11         6.22
1540.2582          0.00      1.53e-09      4.20e-06     17683.7      3.07e-21         3.11         6.22
1540.2839          0.00      1.53e-09      4.20e-06     17683.0      3.07e-21         3.11         6.22
1540.3097          0.00      1.53e-09      4.20e-06     17682.3      3.07e-21         3.11         6.22
1540.3356          0.00      1.53e-09      4.20e-06     17681.6      3.07e-21         3.11         6.22
1540.3613          0.00      1.53e-09      4.20e-06     17680.9      3.07e-21         3.11         6.21
1540.3872          0.00      1.53e-09      4.20e-06     17680.2      3.07e-21         3.11         6.21
1540.4130          0.00      1.53e-09      4.20e-06     17679.5      3.07e-21         3.11         6.21
1540.4387          0.00      1.53e-09      4.20e-06     17678.8      3.07e-21         3.11         6.21
1540.4646          0.00      1.53e-09      4.20e-06     17678.1      3.07e-21         3.11         6.21
1540.4904          0.00      1.53e-09      4.20e-06     17677.4      3.07e-21         3.11         6.21
1540.5162          0.00      1.53e-09      4.20e-06     17676.7      3.07e-21         3.11         6.21
1540.5420          0.00      1.53e-09      4.20e-06     17676.0      3.07e-21         3.11         6.21
1540.5677          0.00      1.53e-09      4.20e-06     17675.3      3.07e-21         3.11         6.20
1540.5936          0.00      1.53e-09      4.20e-06     17674.6      3.07e-21         3.11         6.20
1540.6194          0.00      1.53e-09      4.20e-06     17673.9      3.07e-21         3.11         6.20
1540.6453          0.00      1.53e-09      4.20e-06     17673.1      3.07e-21         3.11         6.20
1540.6710          0.00      1.53e-09      4.20e-06     17672.4      3.07e-21         3.11         6.20
1540.6968          0.00      1.53e-09      4.20e-06     17671.7      3.07e-21         3.11         6.20
1540.7227          0.00      1.53e-09      4.20e-06     17671.0      3.07e-21         3.11         6.20
1540.7484          0.00      1.53e-09      4.20e-06     17670.3      3.07e-21         3.11         6.19
1540.7743          0.00      1.53e-09      4.20e-06     17669.6      3.07e-21         3.11         6.19
1540.8000          0.00      1.53e-09      4.20e-06     17668.9      3.07e-21         3.11         6.19
1540.8258          0.00      1.53e-09      4.20e-06     17668.2      3.07e-21         3.11         6.19
1540.8517          0.00      1.53e-09      4.20e-06     17667.5      3.07e-21         3.11         6.19
1540.8774          0.00      1.53e-09      4.20e-06     17666.8      3.07e-21         3.11         6.19
1540.9033          0.00      1.53e-09      4.20e-06     17666.1      3.07e-21         3.10         6.19
1540.9291          0.00      1.52e-09      4.20e-06     17665.4      3.07e-21         3.10         6.19
1540.9548          0.00      1.52e-09      4.20e-06     17664.7      3.07e-21         3.10         6.18
1540.9807          0.00      1.52e-09      4.20e-06     17664.0      3.07e-21         3.10         6.18
1541.0065          0.00      1.52e-09      4.20e-06     17663.3      3.07e-21         3.10         6.18
1541.0323          0.00      1.52e-09      4.20e-06     17662.6      3.07e-21         3.10         6.18
1541.0581          0.00      1.52e-09      4.20e-06     17661.9      3.07e-21         3.10         6.18
1541.0840          0.00      1.52e-09      4.20e-06     17661.2      3.07e-21         3.10         6.18
1541.1097          0.00      1.52e-09      4.20e-06     17660.5      3.07e-21         3.10         6.18
1541.1355          0.00      1.52e-09      4.20e-06     17659.8      3.07e-21         3.10         6.17
1541.1614          0.00      1.52e-09      4.20e-06     17659.1      3.07e-21         3.10         6.17
1541.1871          0.00      1.52e-09      4.20e-06     17658.4      3.07e-21         3.10         6.17
1541.2130          0.00      1.52e-09      4.20e-06     17657.7      3.07e-21         3.10         6.17
1541.2388          0.00      1.52e-09      4.20e-06     17657.0      3.07e-21         3.10         6.17
1541.2645          0.00      1.52e-09      4.20e-06     17656.3      3.07e-21         3.10         6.17
1541.2904          0.00      1.52e-09      4.20e-06     17655.6      3.07e-21         3.10         6.17
1541.3162          0.00      1.52e-09      4.20e-06     17654.9      3.07e-21         3.10         6.17
1541.3420          0.00      1.52e-09      4.20e-06     17654.2      3.07e-21         3.10         6.16
1541.3678          0.00      1.52e-09      4.20e-06     17653.5      3.07e-21         3.10         6.16
1541.3936          0.00      1.52e-09      4.20e-06     17652.8      3.07e-21         3.10         6.16
1541.4194          0.00      1.52e-09      4.20e-06     17652.1      3.07e-21         3.10         6.16
1541.4452          0.00      1.52e-09      4.20e-06     17651.4      3.07e-21         3.10         6.16
1541.4711          0.00      1.52e-09      4.20e-06     17650.7      3.07e-21         3.10         6.16
1541.4968          0.00      1.52e-09      4.20e-06     17650.0      3.07e-21         3.10         6.16
1541.5226          0.00      1.52e-09      4.20e-06     17649.3      3.07e-21         3.10         6.15
1541.5485          0.00      1.52e-09      4.20e-06     17648.6      3.07e-21         3.10         6.15
1541.5742          0.00      1.52e-09      4.20e-06     17647.9      3.07e-21         3.10         6.15
1541.6001          0.00      1.52e-09      4.20e-06     17647.2      3.07e-21         3.10         6.15
1541.6259          0.00      1.52e-09      4.20e-06     17646.5      3.07e-21         3.10         6.15
1541.6516          0.00      1.52e-09      4.20e-06     17645.8      3.07e-21         3.10         6.15
1541.6775          0.00      1.52e-09      4.20e-06     17645.1      3.07e-21         3.10         6.15
1541.7032          0.00      1.52e-09      4.20e-06     17644.4      3.07e-21         3.10         6.15
1541.7291          0.00      1.52e-09      4.20e-06     17643.7      3.07e-21         3.10         6.14
1541.7549          0.00      1.52e-09      4.20e-06     17643.0      3.07e-21         3.10         6.14
1541.7806          0.00      1.52e-09      4.20e-06     17642.3      3.07e-21         3.09         6.14
1541.8065          0.00      1.52e-09      4.20e-06     17641.6      3.07e-21         3.09         6.14
1541.8323          0.00      1.52e-09      4.20e-06     17640.9      3.07e-21         3.09         6.14
1541.8582          0.00      1.51e-09      4.20e-06     17640.2      3.07e-21         3.09         6.14
1541.8839          0.00      1.51e-09      4.20e-06     17639.5      3.07e-21         3.09         6.14
1541.9098          0.00      1.51e-09      4.20e-06     17638.8      3.07e-21         3.09         6.13
1541.9355          0.00      1.51e-09      4.20e-06     17638.1      3.07e-21         3.09         6.13
1541.9613          0.00      1.51e-09      4.20e-06     17637.4      3.07e-21         3.09         6.13
1541.9872          0.00      1.51e-09      4.20e-06     17636.6      3.07e-21         3.09         6.13
1542.0129          0.00      1.51e-09      4.20e-06     17635.9      3.07e-21         3.09         6.13
1542.0388          0.00      1.51e-09      4.20e-06     17635.2      3.07e-21         3.09         6.13
1542.0646          0.00      1.51e-09      4.20e-06     17634.5      3.07e-21         3.09         6.13
1542.0903          0.00      1.51e-09      4.20e-06     17633.8      3.07e-21         3.09         6.13
1542.1162          0.00      1.51e-09      4.20e-06     17633.1      3.07e-21         3.09         6.12
1542.1420          0.00      1.51e-09      4.20e-06     17632.4      3.07e-21         3.09         6.12
1542.1678          0.00      1.51e-09      4.20e-06     17631.7      3.07e-21         3.09         6.12
1542.1936          0.00      1.51e-09      4.20e-06     17631.0      3.07e-21         3.09         6.12
1542.2194          0.00      1.51e-09      4.20e-06     17630.3      3.07e-21         3.09         6.12
