#Wavelength    ReadNoise      Sky           Dark          A_Eff        BEF           Disp_Width    XDisp_Width
#(Angstroms) (Cnt/Exposure) (Cnt/s/res)   (Cnt/s/res)      (cm^2)  (Erg/cm^2/s/res)   (N_resels)     (N_resels)
2066.5989          9.00      1.55e-09      1.39e-06     33546.1      3.99e-22         1.56         1.49
2066.6685          9.00      1.55e-09      1.39e-06     33562.8      3.98e-22         1.56         1.49
2066.7380          9.00      1.56e-09      1.39e-06     33579.5      3.98e-22         1.56         1.49
2066.8076          9.00      1.56e-09      1.39e-06     33596.2      3.98e-22         1.56         1.49
2066.8770          9.00      1.56e-09      1.39e-06     33612.8      3.98e-22         1.56         1.49
2066.9465          9.00      1.56e-09      1.39e-06     33629.6      3.98e-22         1.56         1.49
2067.0161          9.00      1.57e-09      1.39e-06     33646.3      3.97e-22         1.56         1.49
2067.0854          9.00      1.57e-09      1.39e-06     33663.0      3.97e-22         1.56         1.48
2067.1550          9.00      1.57e-09      1.39e-06     33679.8      3.97e-22         1.56         1.48
2067.2246          9.00      1.57e-09      1.39e-06     33696.6      3.97e-22         1.56         1.48
2067.2942          9.00      1.57e-09      1.39e-06     33713.4      3.97e-22         1.56         1.48
2067.3635          9.00      1.58e-09      1.39e-06     33730.1      3.96e-22         1.56         1.48
2067.4331          9.00      1.58e-09      1.39e-06     33746.9      3.96e-22         1.56         1.48
2067.5027          9.00      1.58e-09      1.39e-06     33763.6      3.96e-22         1.56         1.48
2067.5723          9.00      1.58e-09      1.39e-06     33780.4      3.96e-22         1.56         1.48
2067.6416          9.00      1.59e-09      1.39e-06     33797.2      3.96e-22         1.56         1.48
2067.7112          9.00      1.59e-09      1.39e-06     33813.9      3.95e-22         1.56         1.48
2067.7808          9.00      1.59e-09      1.39e-06     33830.7      3.95e-22         1.56         1.48
2067.8503          9.00      1.60e-09      1.39e-06     33847.5      3.95e-22         1.56         1.48
2067.9197          9.00      1.60e-09      1.39e-06     33864.2      3.95e-22         1.56         1.48
2067.9893          9.00      1.60e-09      1.39e-06     33881.0      3.94e-22         1.56         1.48
2068.0588          9.00      1.60e-09      1.39e-06     33897.9      3.94e-22         1.56         1.48
2068.1284          9.00      1.61e-09      1.39e-06     33914.7      3.94e-22         1.56         1.48
2068.1978          9.00      1.61e-09      1.39e-06     33931.5      3.94e-22         1.56         1.48
2068.2673          9.00      1.61e-09      1.39e-06     33948.4      3.94e-22         1.56         1.48
2068.3369          9.00      1.61e-09      1.39e-06     33965.2      3.93e-22         1.56         1.48
2068.4065          9.00      1.62e-09      1.39e-06     33982.1      3.93e-22         1.56         1.48
2068.4758          9.00      1.62e-09      1.39e-06     33998.9      3.93e-22         1.56         1.48
2068.5454          9.00      1.62e-09      1.39e-06     34015.8      3.93e-22         1.56         1.48
2068.6150          9.00      1.62e-09      1.39e-06     34032.6      3.93e-22         1.56         1.48
2068.6846          9.00      1.63e-09      1.39e-06     34049.5      3.92e-22         1.56         1.48
2068.7539          9.00      1.63e-09      1.39e-06     34066.3      3.92e-22         1.56         1.48
2068.8235          9.00      1.63e-09      1.39e-06     34083.1      3.92e-22         1.56         1.48
2068.8931          9.00      1.64e-09      1.39e-06     34100.0      3.92e-22         1.56         1.48
2068.9626          9.00      1.64e-09      1.39e-06     34116.8      3.92e-22         1.56         1.48
2069.0320          9.00      1.64e-09      1.39e-06     34133.7      3.91e-22         1.56         1.48
2069.1016          9.00      1.64e-09      1.39e-06     34150.6      3.91e-22         1.56         1.48
2069.1711          9.00      1.65e-09      1.39e-06     34167.6      3.91e-22         1.56         1.48
2069.2407          9.00      1.65e-09      1.39e-06     34184.5      3.91e-22         1.56         1.48
2069.3101          9.00      1.65e-09      1.39e-06     34201.4      3.91e-22         1.56         1.48
2069.3796          9.00      1.65e-09      1.39e-06     34218.3      3.90e-22         1.56         1.48
2069.4492          9.00      1.66e-09      1.39e-06     34235.2      3.90e-22         1.56         1.48
2069.5188          9.00      1.66e-09      1.39e-06     34252.2      3.90e-22         1.56         1.48
2069.5881          9.00      1.66e-09      1.39e-06     34269.1      3.90e-22         1.56         1.47
2069.6577          9.00      1.66e-09      1.39e-06     34286.0      3.90e-22         1.56         1.47
2069.7273          9.00      1.67e-09      1.39e-06     34302.9      3.89e-22         1.56         1.47
2069.7969          9.00      1.67e-09      1.39e-06     34319.9      3.89e-22         1.56         1.47
2069.8662          9.00      1.67e-09      1.39e-06     34336.7      3.89e-22         1.56         1.47
2069.9358          9.00      1.68e-09      1.39e-06     34353.7      3.89e-22         1.56         1.47
2070.0054          9.00      1.68e-09      1.39e-06     34370.6      3.89e-22         1.56         1.47
2070.0750          9.00      1.68e-09      1.39e-06     34387.1      3.88e-22         1.56         1.47
2070.1443          9.00      1.68e-09      1.39e-06     34403.5      3.88e-22         1.56         1.47
2070.2139          9.00      1.69e-09      1.39e-06     34420.0      3.88e-22         1.56         1.47
2070.2834          9.00      1.69e-09      1.39e-06     34436.5      3.88e-22         1.56         1.47
2070.3530          9.00      1.69e-09      1.39e-06     34453.0      3.88e-22         1.56         1.47
2070.4224          9.00      1.69e-09      1.39e-06     34469.4      3.87e-22         1.56         1.47
2070.4919          9.00      1.70e-09      1.39e-06     34485.9      3.87e-22         1.56         1.47
2070.5615          9.00      1.70e-09      1.39e-06     34502.4      3.87e-22         1.56         1.47
2070.6311          9.00      1.70e-09      1.39e-06     34518.9      3.87e-22         1.56         1.47
2070.7004          9.00      1.71e-09      1.39e-06     34535.4      3.87e-22         1.56         1.47
2070.7700          9.00      1.71e-09      1.39e-06     34551.9      3.86e-22         1.56         1.47
2070.8396          9.00      1.71e-09      1.39e-06     34568.4      3.86e-22         1.56         1.47
2070.9092          9.00      1.71e-09      1.39e-06     34584.9      3.86e-22         1.56         1.47
2070.9785          9.00      1.72e-09      1.39e-06     34601.3      3.86e-22         1.56         1.47
2071.0481          9.00      1.72e-09      1.39e-06     34617.9      3.86e-22         1.56         1.47
2071.1177          9.00      1.72e-09      1.39e-06     34634.4      3.85e-22         1.56         1.47
2071.1873          9.00      1.72e-09      1.39e-06     34651.0      3.85e-22         1.56         1.47
2071.2566          9.00      1.73e-09      1.39e-06     34667.5      3.85e-22         1.56         1.47
2071.3262          9.00      1.73e-09      1.39e-06     34684.1      3.85e-22         1.56         1.47
2071.3958          9.00      1.73e-09      1.39e-06     34700.7      3.85e-22         1.56         1.47
2071.4653          9.00      1.74e-09      1.39e-06     34717.2      3.84e-22         1.56         1.47
2071.5347          9.00      1.74e-09      1.39e-06     34733.8      3.84e-22         1.56         1.47
2071.6042          9.00      1.74e-09      1.39e-06     34750.3      3.84e-22         1.56         1.47
2071.6738          9.00      1.74e-09      1.39e-06     34766.9      3.84e-22         1.56         1.47
2071.7434          9.00      1.75e-09      1.39e-06     34783.5      3.84e-22         1.56         1.47
2071.8127          9.00      1.75e-09      1.39e-06     34800.0      3.83e-22         1.56         1.47
2071.8823          9.00      1.75e-09      1.39e-06     34816.6      3.83e-22         1.56         1.47
2071.9519          9.00      1.75e-09      1.39e-06     34833.1      3.83e-22         1.56         1.47
2072.0215          9.00      1.76e-09      1.39e-06     34849.7      3.83e-22         1.56         1.47
2072.0908          9.00      1.76e-09      1.39e-06     34866.3      3.83e-22         1.56         1.46
2072.1604          9.00      1.76e-09      1.39e-06     34883.0      3.82e-22         1.56         1.46
2072.2300          9.00      1.77e-09      1.39e-06     34899.6      3.82e-22         1.56         1.46
2072.2996          9.00      1.77e-09      1.39e-06     34916.3      3.82e-22         1.56         1.46
2072.3689          9.00      1.77e-09      1.39e-06     34932.8      3.82e-22         1.56         1.46
2072.4385          9.00      1.78e-09      1.39e-06     34949.5      3.82e-22         1.56         1.46
2072.5081          9.00      1.78e-09      1.39e-06     34966.1      3.81e-22         1.56         1.46
2072.5776          9.00      1.78e-09      1.39e-06     34982.8      3.81e-22         1.56         1.46
2072.6470          9.00      1.79e-09      1.39e-06     34999.4      3.81e-22         1.56         1.46
2072.7166          9.00      1.79e-09      1.39e-06     35016.0      3.81e-22         1.56         1.46
2072.7861          9.00      1.79e-09      1.39e-06     35032.6      3.81e-22         1.56         1.46
2072.8557          9.00      1.80e-09      1.39e-06     35049.3      3.80e-22         1.56         1.46
2072.9250          9.00      1.80e-09      1.39e-06     35065.9      3.80e-22         1.56         1.46
2072.9946          9.00      1.80e-09      1.39e-06     35082.5      3.80e-22         1.56         1.46
2073.0642          9.00      1.81e-09      1.39e-06     35099.2      3.80e-22         1.56         1.46
2073.1338          9.00      1.81e-09      1.39e-06     35115.9      3.80e-22         1.56         1.46
2073.2031          9.00      1.81e-09      1.39e-06     35132.6      3.80e-22         1.56         1.46
2073.2727          9.00      1.82e-09      1.39e-06     35149.3      3.79e-22         1.56         1.46
2073.3423          9.00      1.82e-09      1.39e-06     35166.0      3.79e-22         1.56         1.46
2073.4119          9.00      1.82e-09      1.39e-06     35182.7      3.79e-22         1.56         1.46
2073.4812          9.00      1.83e-09      1.39e-06     35199.4      3.79e-22         1.56         1.46
2073.5508          9.00      1.83e-09      1.39e-06     35216.1      3.79e-22         1.56         1.46
2073.6204          9.00      1.83e-09      1.39e-06     35232.8      3.78e-22         1.56         1.46
2073.6899          9.00      1.83e-09      1.39e-06     35249.5      3.78e-22         1.56         1.46
2073.7593          9.00      1.84e-09      1.39e-06     35266.2      3.78e-22         1.56         1.46
2073.8289          9.00      1.84e-09      1.39e-06     35282.9      3.78e-22         1.56         1.46
2073.8984          9.00      1.84e-09      1.39e-06     35299.6      3.78e-22         1.56         1.46
2073.9680          9.00      1.85e-09      1.39e-06     35316.3      3.77e-22         1.56         1.46
2074.0374          9.00      1.85e-09      1.39e-06     35333.0      3.77e-22         1.56         1.46
2074.1069          9.00      1.85e-09      1.39e-06     35349.8      3.77e-22         1.56         1.46
2074.1765          9.00      1.85e-09      1.39e-06     35366.6      3.77e-22         1.56         1.46
2074.2461          9.00      1.86e-09      1.39e-06     35383.4      3.77e-22         1.56         1.46
2074.3154          9.00      1.86e-09      1.39e-06     35400.1      3.76e-22         1.56         1.46
2074.3850          9.00      1.86e-09      1.39e-06     35416.9      3.76e-22         1.56         1.46
2074.4546          9.00      1.87e-09      1.39e-06     35433.6      3.76e-22         1.56         1.46
2074.5242          9.00      1.87e-09      1.39e-06     35450.4      3.76e-22         1.56         1.46
2074.5935          9.00      1.87e-09      1.39e-06     35467.2      3.76e-22         1.56         1.45
2074.6631          9.00      1.87e-09      1.39e-06     35483.9      3.76e-22         1.56         1.45
2074.7327          9.00      1.88e-09      1.39e-06     35500.7      3.75e-22         1.56         1.45
2074.8022          9.00      1.88e-09      1.39e-06     35517.5      3.75e-22         1.56         1.45
2074.8716          9.00      1.88e-09      1.39e-06     35534.2      3.75e-22         1.56         1.45
2074.9412          9.00      1.89e-09      1.39e-06     35551.0      3.75e-22         1.56         1.45
2075.0107          9.00      1.89e-09      1.39e-06     35567.8      3.75e-22         1.56         1.45
2075.0803          9.00      1.89e-09      1.39e-06     35584.7      3.74e-22         1.56         1.45
2075.1497          9.00      1.89e-09      1.39e-06     35601.4      3.74e-22         1.56         1.45
2075.2192          9.00      1.90e-09      1.39e-06     35618.3      3.74e-22         1.56         1.45
2075.2888          9.00      1.90e-09      1.39e-06     35635.2      3.74e-22         1.56         1.45
2075.3584          9.00      1.90e-09      1.39e-06     35652.0      3.74e-22         1.56         1.45
2075.4277          9.00      1.91e-09      1.39e-06     35668.8      3.73e-22         1.56         1.45
2075.4973          9.00      1.91e-09      1.39e-06     35685.6      3.73e-22         1.56         1.45
2075.5669          9.00      1.91e-09      1.39e-06     35702.5      3.73e-22         1.56         1.45
2075.6365          9.00      1.92e-09      1.39e-06     35719.4      3.73e-22         1.56         1.45
2075.7058          9.00      1.92e-09      1.39e-06     35736.1      3.73e-22         1.56         1.45
2075.7754          9.00      1.92e-09      1.39e-06     35753.0      3.73e-22         1.56         1.45
2075.8450          9.00      1.93e-09      1.39e-06     35769.9      3.72e-22         1.56         1.45
2075.9146          9.00      1.93e-09      1.39e-06     35786.7      3.72e-22         1.56         1.45
2075.9839          9.00      1.93e-09      1.39e-06     35803.5      3.72e-22         1.56         1.45
2076.0535          9.00      1.94e-09      1.39e-06     35820.4      3.72e-22         1.56         1.45
2076.1230          9.00      1.94e-09      1.39e-06     35837.3      3.72e-22         1.56         1.45
2076.1926          9.00      1.94e-09      1.39e-06     35854.3      3.71e-22         1.55         1.45
2076.2620          9.00      1.95e-09      1.39e-06     35871.1      3.71e-22         1.55         1.45
2076.3315          9.00      1.95e-09      1.39e-06     35888.1      3.71e-22         1.55         1.45
2076.4011          9.00      1.95e-09      1.39e-06     35905.0      3.71e-22         1.55         1.45
2076.4707          9.00      1.96e-09      1.39e-06     35921.9      3.71e-22         1.55         1.45
2076.5400          9.00      1.96e-09      1.39e-06     35938.8      3.70e-22         1.55         1.45
2076.6096          9.00      1.96e-09      1.39e-06     35955.7      3.70e-22         1.55         1.45
2076.6792          9.00      1.97e-09      1.39e-06     35972.6      3.70e-22         1.55         1.45
2076.7488          9.00      1.97e-09      1.39e-06     35989.6      3.70e-22         1.55         1.45
2076.8181          9.00      1.97e-09      1.39e-06     36006.4      3.70e-22         1.55         1.45
2076.8877          9.00      1.98e-09      1.39e-06     36023.4      3.70e-22         1.55         1.45
2076.9573          9.00      1.98e-09      1.39e-06     36040.3      3.69e-22         1.55         1.45
2077.0269          9.00      1.99e-09      1.39e-06     36057.3      3.69e-22         1.55         1.45
2077.0962          9.00      1.99e-09      1.39e-06     36074.2      3.69e-22         1.55         1.44
2077.1658          9.00      1.99e-09      1.39e-06     36091.2      3.69e-22         1.55         1.44
2077.2354          9.00      2.00e-09      1.39e-06     36108.2      3.69e-22         1.55         1.44
2077.3049          9.00      2.00e-09      1.39e-06     36125.2      3.68e-22         1.55         1.44
2077.3743          9.00      2.01e-09      1.39e-06     36142.1      3.68e-22         1.55         1.44
2077.4438          9.00      2.01e-09      1.39e-06     36159.1      3.68e-22         1.55         1.44
2077.5134          9.00      2.01e-09      1.39e-06     36176.1      3.68e-22         1.55         1.44
2077.5830          9.00      2.02e-09      1.39e-06     36193.1      3.68e-22         1.55         1.44
2077.6523          9.00      2.02e-09      1.39e-06     36210.1      3.68e-22         1.55         1.44
2077.7219          9.00      2.02e-09      1.39e-06     36227.1      3.67e-22         1.55         1.44
2077.7915          9.00      2.03e-09      1.39e-06     36244.1      3.67e-22         1.55         1.44
2077.8611          9.00      2.03e-09      1.39e-06     36261.1      3.67e-22         1.55         1.44
2077.9304          9.00      2.04e-09      1.39e-06     36278.0      3.67e-22         1.55         1.44
2078.0000          9.00      2.04e-09      1.39e-06     36295.0      3.67e-22         1.55         1.44
2078.0696          9.00      2.04e-09      1.39e-06     36312.1      3.66e-22         1.55         1.44
2078.1392          9.00      2.05e-09      1.39e-06     36329.1      3.66e-22         1.55         1.44
2078.2085          9.00      2.05e-09      1.39e-06     36346.1      3.66e-22         1.55         1.44
2078.2781          9.00      2.06e-09      1.39e-06     36363.2      3.66e-22         1.55         1.44
2078.3477          9.00      2.06e-09      1.39e-06     36380.3      3.66e-22         1.55         1.44
2078.4172          9.00      2.06e-09      1.39e-06     36397.3      3.65e-22         1.55         1.44
2078.4866          9.00      2.07e-09      1.39e-06     36414.4      3.65e-22         1.55         1.44
2078.5562          9.00      2.07e-09      1.39e-06     36431.4      3.65e-22         1.55         1.44
2078.6257          9.00      2.08e-09      1.39e-06     36448.5      3.65e-22         1.55         1.44
2078.6953          9.00      2.08e-09      1.39e-06     36465.6      3.65e-22         1.55         1.44
2078.7646          9.00      2.08e-09      1.39e-06     36482.6      3.65e-22         1.55         1.44
2078.8342          9.00      2.09e-09      1.39e-06     36499.6      3.64e-22         1.55         1.44
2078.9038          9.00      2.09e-09      1.39e-06     36516.7      3.64e-22         1.55         1.44
2078.9731          9.00      2.10e-09      1.39e-06     36533.7      3.64e-22         1.55         1.44
2079.0427          9.00      2.10e-09      1.39e-06     36550.8      3.64e-22         1.55         1.44
2079.1123          9.00      2.10e-09      1.39e-06     36568.0      3.64e-22         1.55         1.44
2079.1819          9.00      2.11e-09      1.39e-06     36585.1      3.63e-22         1.55         1.44
2079.2515          9.00      2.11e-09      1.39e-06     36602.3      3.63e-22         1.55         1.44
2079.3208          9.00      2.12e-09      1.39e-06     36619.3      3.63e-22         1.55         1.44
2079.3904          9.00      2.12e-09      1.39e-06     36636.5      3.63e-22         1.55         1.44
2079.4600          9.00      2.12e-09      1.39e-06     36653.6      3.63e-22         1.55         1.44
2079.5293          9.00      2.13e-09      1.39e-06     36670.7      3.63e-22         1.55         1.43
2079.5989          9.00      2.13e-09      1.39e-06     36687.9      3.62e-22         1.55         1.43
2079.6685          9.00      2.14e-09      1.39e-06     36705.0      3.62e-22         1.55         1.43
2079.7380          9.00      2.14e-09      1.39e-06     36722.2      3.62e-22         1.55         1.43
2079.8076          9.00      2.14e-09      1.39e-06     36739.3      3.62e-22         1.55         1.43
2079.8770          9.00      2.15e-09      1.39e-06     36756.4      3.62e-22         1.55         1.43
2079.9465          9.00      2.15e-09      1.39e-06     36773.5      3.62e-22         1.55         1.43
2080.0161          9.00      2.16e-09      1.39e-06     36791.0      3.61e-22         1.55         1.43
2080.0854          9.00      2.16e-09      1.39e-06     36809.4      3.61e-22         1.55         1.43
2080.1550          9.00      2.16e-09      1.39e-06     36828.0      3.61e-22         1.55         1.43
2080.2246          9.00      2.17e-09      1.39e-06     36846.5      3.61e-22         1.55         1.43
2080.2942          9.00      2.17e-09      1.39e-06     36865.0      3.61e-22         1.55         1.43
2080.3635          9.00      2.17e-09      1.39e-06     36883.5      3.60e-22         1.55         1.43
2080.4331          9.00      2.18e-09      1.39e-06     36902.0      3.60e-22         1.55         1.43
2080.5027          9.00      2.18e-09      1.39e-06     36920.5      3.60e-22         1.55         1.43
2080.5723          9.00      2.18e-09      1.39e-06     36939.0      3.60e-22         1.55         1.43
2080.6416          9.00      2.19e-09      1.39e-06     36957.5      3.60e-22         1.55         1.43
2080.7112          9.00      2.19e-09      1.39e-06     36976.0      3.59e-22         1.55         1.43
2080.7808          9.00      2.20e-09      1.39e-06     36994.5      3.59e-22         1.55         1.43
2080.8503          9.00      2.20e-09      1.39e-06     37013.1      3.59e-22         1.55         1.43
2080.9197          9.00      2.20e-09      1.39e-06     37031.5      3.59e-22         1.55         1.43
2080.9893          9.00      2.21e-09      1.39e-06     37050.0      3.59e-22         1.55         1.43
2081.0588          9.00      2.21e-09      1.39e-06     37068.6      3.58e-22         1.55         1.43
2081.1284          9.00      2.21e-09      1.39e-06     37087.2      3.58e-22         1.55         1.43
2081.1978          9.00      2.22e-09      1.39e-06     37105.8      3.58e-22         1.55         1.43
2081.2673          9.00      2.22e-09      1.39e-06     37124.4      3.58e-22         1.55         1.43
2081.3369          9.00      2.22e-09      1.39e-06     37143.0      3.58e-22         1.55         1.43
2081.4065          9.00      2.23e-09      1.39e-06     37161.6      3.58e-22         1.55         1.43
2081.4758          9.00      2.23e-09      1.39e-06     37180.1      3.57e-22         1.55         1.43
2081.5454          9.00      2.24e-09      1.39e-06     37198.7      3.57e-22         1.55         1.43
2081.6150          9.00      2.24e-09      1.39e-06     37217.3      3.57e-22         1.55         1.43
2081.6846          9.00      2.24e-09      1.39e-06     37236.0      3.57e-22         1.55         1.43
2081.7539          9.00      2.25e-09      1.39e-06     37254.5      3.57e-22         1.55         1.43
2081.8235          9.00      2.25e-09      1.39e-06     37273.1      3.56e-22         1.55         1.43
2081.8931          9.00      2.25e-09      1.39e-06     37291.7      3.56e-22         1.55         1.43
2081.9626          9.00      2.26e-09      1.39e-06     37310.3      3.56e-22         1.55         1.43
2082.0320          9.00      2.26e-09      1.39e-06     37328.9      3.56e-22         1.55         1.42
2082.1016          9.00      2.26e-09      1.39e-06     37347.6      3.56e-22         1.55         1.42
2082.1711          9.00      2.27e-09      1.39e-06     37366.3      3.55e-22         1.55         1.42
2082.2407          9.00      2.27e-09      1.39e-06     37385.0      3.55e-22         1.55         1.42
2082.3101          9.00      2.28e-09      1.39e-06     37403.6      3.55e-22         1.55         1.42
2082.3796          9.00      2.28e-09      1.39e-06     37422.3      3.55e-22         1.55         1.42
2082.4492          9.00      2.28e-09      1.39e-06     37441.1      3.55e-22         1.55         1.42
2082.5188          9.00      2.29e-09      1.39e-06     37459.8      3.54e-22         1.55         1.42
2082.5881          9.00      2.29e-09      1.39e-06     37478.4      3.54e-22         1.55         1.42
2082.6577          9.00      2.29e-09      1.39e-06     37497.1      3.54e-22         1.55         1.42
2082.7273          9.00      2.30e-09      1.39e-06     37515.8      3.54e-22         1.55         1.42
2082.7969          9.00      2.30e-09      1.39e-06     37534.5      3.54e-22         1.55         1.42
2082.8662          9.00      2.31e-09      1.39e-06     37553.1      3.54e-22         1.55         1.42
2082.9358          9.00      2.31e-09      1.39e-06     37571.8      3.53e-22         1.55         1.42
2083.0054          9.00      2.31e-09      1.39e-06     37590.6      3.53e-22         1.55         1.42
2083.0750          9.00      2.32e-09      1.39e-06     37609.3      3.53e-22         1.55         1.42
2083.1443          9.00      2.32e-09      1.39e-06     37628.1      3.53e-22         1.55         1.42
2083.2139          9.00      2.32e-09      1.39e-06     37646.9      3.53e-22         1.55         1.42
2083.2834          9.00      2.33e-09      1.39e-06     37665.7      3.52e-22         1.55         1.42
2083.3530          9.00      2.33e-09      1.39e-06     37684.5      3.52e-22         1.55         1.42
2083.4224          9.00      2.34e-09      1.39e-06     37703.2      3.52e-22         1.55         1.42
2083.4919          9.00      2.34e-09      1.39e-06     37722.0      3.52e-22         1.55         1.42
2083.5615          9.00      2.34e-09      1.39e-06     37740.8      3.52e-22         1.55         1.42
2083.6311          9.00      2.35e-09      1.39e-06     37759.6      3.52e-22         1.55         1.42
2083.7004          9.00      2.35e-09      1.39e-06     37778.3      3.51e-22         1.55         1.42
2083.7700          9.00      2.35e-09      1.39e-06     37797.1      3.51e-22         1.55         1.42
2083.8396          9.00      2.36e-09      1.39e-06     37815.9      3.51e-22         1.55         1.42
2083.9092          9.00      2.36e-09      1.39e-06     37834.7      3.51e-22         1.55         1.42
2083.9785          9.00      2.37e-09      1.39e-06     37853.4      3.51e-22         1.55         1.42
2084.0481          9.00      2.37e-09      1.39e-06     37872.3      3.50e-22         1.55         1.42
2084.1177          9.00      2.37e-09      1.39e-06     37891.1      3.50e-22         1.55         1.42
2084.1873          9.00      2.38e-09      1.39e-06     37910.0      3.50e-22         1.55         1.42
2084.2566          9.00      2.38e-09      1.39e-06     37928.8      3.50e-22         1.55         1.42
2084.3262          9.00      2.38e-09      1.39e-06     37947.7      3.50e-22         1.55         1.42
2084.3958          9.00      2.39e-09      1.39e-06     37966.6      3.49e-22         1.55         1.42
2084.4653          9.00      2.39e-09      1.39e-06     37985.5      3.49e-22         1.55         1.42
2084.5347          9.00      2.40e-09      1.39e-06     38004.3      3.49e-22         1.55         1.41
2084.6042          9.00      2.40e-09      1.39e-06     38023.2      3.49e-22         1.55         1.41
2084.6738          9.00      2.40e-09      1.39e-06     38042.1      3.49e-22         1.55         1.41
2084.7434          9.00      2.41e-09      1.39e-06     38061.0      3.49e-22         1.55         1.41
2084.8127          9.00      2.41e-09      1.39e-06     38079.8      3.48e-22         1.55         1.41
2084.8823          9.00      2.41e-09      1.39e-06     38098.7      3.48e-22         1.55         1.41
2084.9519          9.00      2.42e-09      1.39e-06     38117.5      3.48e-22         1.55         1.41
2085.0215          9.00      2.42e-09      1.39e-06     38136.5      3.48e-22         1.55         1.41
2085.0908          9.00      2.42e-09      1.39e-06     38155.4      3.48e-22         1.55         1.41
2085.1604          9.00      2.43e-09      1.39e-06     38174.3      3.47e-22         1.55         1.41
2085.2300          9.00      2.43e-09      1.39e-06     38193.3      3.47e-22         1.55         1.41
2085.2996          9.00      2.43e-09      1.39e-06     38212.3      3.47e-22         1.55         1.41
2085.3689          9.00      2.44e-09      1.39e-06     38231.2      3.47e-22         1.55         1.41
2085.4385          9.00      2.44e-09      1.39e-06     38250.2      3.47e-22         1.55         1.41
2085.5081          9.00      2.44e-09      1.39e-06     38269.1      3.47e-22         1.55         1.41
2085.5776          9.00      2.45e-09      1.39e-06     38288.1      3.46e-22         1.55         1.41
2085.6470          9.00      2.45e-09      1.39e-06     38307.0      3.46e-22         1.55         1.41
2085.7166          9.00      2.45e-09      1.39e-06     38326.0      3.46e-22         1.55         1.41
2085.7861          9.00      2.46e-09      1.39e-06     38345.0      3.46e-22         1.55         1.41
2085.8557          9.00      2.46e-09      1.39e-06     38364.0      3.46e-22         1.55         1.41
2085.9250          9.00      2.46e-09      1.39e-06     38382.9      3.45e-22         1.55         1.41
2085.9946          9.00      2.47e-09      1.39e-06     38401.8      3.45e-22         1.55         1.41
2086.0642          9.00      2.47e-09      1.39e-06     38420.9      3.45e-22         1.55         1.41
2086.1338          9.00      2.47e-09      1.39e-06     38440.0      3.45e-22         1.54         1.41
2086.2031          9.00      2.48e-09      1.39e-06     38459.0      3.45e-22         1.54         1.41
2086.2727          9.00      2.48e-09      1.39e-06     38478.0      3.45e-22         1.54         1.41
2086.3423          9.00      2.48e-09      1.39e-06     38497.1      3.44e-22         1.54         1.41
2086.4119          9.00      2.49e-09      1.39e-06     38516.2      3.44e-22         1.54         1.41
2086.4812          9.00      2.49e-09      1.39e-06     38535.1      3.44e-22         1.54         1.41
2086.5508          9.00      2.49e-09      1.39e-06     38554.2      3.44e-22         1.54         1.41
2086.6204          9.00      2.50e-09      1.39e-06     38573.3      3.44e-22         1.54         1.41
2086.6899          9.00      2.50e-09      1.39e-06     38592.3      3.43e-22         1.54         1.41
2086.7593          9.00      2.50e-09      1.39e-06     38611.3      3.43e-22         1.54         1.41
2086.8289          9.00      2.51e-09      1.39e-06     38630.4      3.43e-22         1.54         1.41
2086.8984          9.00      2.51e-09      1.39e-06     38649.5      3.43e-22         1.54         1.41
2086.9680          9.00      2.51e-09      1.39e-06     38668.5      3.43e-22         1.54         1.41
2087.0374          9.00      2.51e-09      1.39e-06     38687.6      3.43e-22         1.54         1.40
2087.1069          9.00      2.52e-09      1.39e-06     38706.8      3.42e-22         1.54         1.40
2087.1765          9.00      2.52e-09      1.39e-06     38725.9      3.42e-22         1.54         1.40
2087.2461          9.00      2.52e-09      1.39e-06     38745.1      3.42e-22         1.54         1.40
2087.3154          9.00      2.53e-09      1.39e-06     38764.2      3.42e-22         1.54         1.40
2087.3850          9.00      2.53e-09      1.39e-06     38783.3      3.42e-22         1.54         1.40
2087.4546          9.00      2.53e-09      1.39e-06     38802.5      3.41e-22         1.54         1.40
2087.5242          9.00      2.53e-09      1.39e-06     38821.7      3.41e-22         1.54         1.40
2087.5935          9.00      2.54e-09      1.39e-06     38840.8      3.41e-22         1.54         1.40
2087.6631          9.00      2.54e-09      1.39e-06     38859.9      3.41e-22         1.54         1.40
2087.7327          9.00      2.54e-09      1.39e-06     38879.1      3.41e-22         1.54         1.40
2087.8022          9.00      2.55e-09      1.39e-06     38898.2      3.41e-22         1.54         1.40
2087.8716          9.00      2.55e-09      1.39e-06     38917.3      3.40e-22         1.54         1.40
2087.9412          9.00      2.55e-09      1.39e-06     38936.5      3.40e-22         1.54         1.40
2088.0107          9.00      2.55e-09      1.39e-06     38955.7      3.40e-22         1.54         1.40
2088.0803          9.00      2.56e-09      1.39e-06     38974.9      3.40e-22         1.54         1.40
2088.1497          9.00      2.56e-09      1.39e-06     38994.1      3.40e-22         1.54         1.40
2088.2192          9.00      2.56e-09      1.39e-06     39013.3      3.40e-22         1.54         1.40
2088.2888          9.00      2.57e-09      1.39e-06     39032.6      3.39e-22         1.54         1.40
2088.3584          9.00      2.57e-09      1.39e-06     39051.8      3.39e-22         1.54         1.40
2088.4277          9.00      2.57e-09      1.39e-06     39071.0      3.39e-22         1.54         1.40
