#Wavelength    ReadNoise      Sky           Dark          A_Eff        BEF           Disp_Width    XDisp_Width
#(Angstroms) (Cnt/Exposure) (Cnt/s/res)   (Cnt/s/res)      (cm^2)  (Erg/cm^2/s/res)   (N_resels)     (N_resels)
1361.1765          0.00      1.07e-08      4.20e-06     28029.8      2.19e-21         2.53         2.92
1362.3529          0.00      1.05e-08      4.20e-06     27863.4      2.20e-21         2.53         2.92
1363.5294          0.00      1.02e-08      4.20e-06     27696.9      2.22e-21         2.53         2.92
1364.7058          0.00      1.00e-08      4.20e-06     27530.5      2.23e-21         2.53         2.92
1365.8823          0.00      9.82e-09      4.20e-06     27364.0      2.24e-21         2.53         2.92
1367.0588          0.00      9.62e-09      4.20e-06     27197.5      2.25e-21         2.53         2.92
1368.2352          0.00      9.42e-09      4.20e-06     27031.1      2.26e-21         2.53         2.91
1369.4117          0.00      9.23e-09      4.20e-06     26864.6      2.27e-21         2.53         2.91
1370.5883          0.00      9.04e-09      4.20e-06     26698.8      2.29e-21         2.53         2.91
1371.7646          0.00      8.85e-09      4.20e-06     26533.8      2.30e-21         2.53         2.91
1372.9412          0.00      8.68e-09      4.20e-06     26368.6      2.31e-21         2.53         2.91
1374.1177          0.00      8.50e-09      4.20e-06     26203.5      2.32e-21         2.53         2.91
1375.2941          0.00      8.33e-09      4.20e-06     26038.4      2.34e-21         2.53         2.91
1376.4706          0.00      8.16e-09      4.20e-06     25873.3      2.35e-21         2.53         2.91
1377.6470          0.00      8.00e-09      4.20e-06     25708.2      2.36e-21         2.53         2.91
1378.8235          0.00      7.84e-09      4.20e-06     25543.1      2.37e-21         2.53         2.91
1380.0000          0.00      7.69e-09      4.20e-06     25378.0      2.39e-21         2.53         2.90
1381.1765          0.00      7.53e-09      4.20e-06     25212.3      2.40e-21         2.53         2.90
1382.3529          0.00      7.39e-09      4.20e-06     25046.5      2.42e-21         2.53         2.90
1383.5294          0.00      7.24e-09      4.20e-06     24880.8      2.43e-21         2.53         2.90
1384.7058          0.00      7.10e-09      4.20e-06     24715.0      2.44e-21         2.53         2.90
1385.8823          0.00      6.96e-09      4.20e-06     24549.3      2.46e-21         2.53         2.90
1387.0588          0.00      6.82e-09      4.20e-06     24383.6      2.47e-21         2.53         2.90
1388.2352          0.00      6.69e-09      4.20e-06     24217.8      2.49e-21         2.53         2.90
1389.4117          0.00      6.56e-09      4.20e-06     24052.1      2.50e-21         2.53         2.90
1390.5883          0.00      6.43e-09      4.20e-06     23886.4      2.52e-21         2.53         2.90
1391.7646          0.00      6.31e-09      4.20e-06     23720.7      2.53e-21         2.53         2.90
1392.9412          0.00      6.19e-09      4.20e-06     23555.1      2.55e-21         2.53         2.89
1394.1177          0.00      6.07e-09      4.20e-06     23389.4      2.56e-21         2.53         2.89
1395.2941          0.00      5.95e-09      4.20e-06     23223.7      2.58e-21         2.53         2.89
1396.4706          0.00      5.84e-09      4.20e-06     23058.1      2.60e-21         2.53         2.89
1397.6470          0.00      5.73e-09      4.20e-06     22892.4      2.61e-21         2.53         2.89
1398.8235          0.00      5.62e-09      4.20e-06     22726.8      2.63e-21         2.53         2.89
1400.0000          0.00      5.51e-09      4.20e-06     22561.1      2.65e-21         2.53         2.89
1401.1765          0.00      5.41e-09      4.20e-06     22424.2      2.66e-21         2.53         2.89
1402.3529          0.00      5.32e-09      4.20e-06     22287.4      2.67e-21         2.53         2.89
1403.5294          0.00      5.22e-09      4.20e-06     22150.5      2.69e-21         2.53         2.89
1404.7058          0.00      5.13e-09      4.20e-06     22013.6      2.70e-21         2.53         2.89
1405.8823          0.00      5.04e-09      4.20e-06     21876.8      2.72e-21         2.53         2.89
1407.0588          0.00      4.95e-09      4.20e-06     21739.9      2.73e-21         2.53         2.89
1408.2352          0.00      4.86e-09      4.20e-06     21603.0      2.75e-21         2.53         2.89
1409.4117          0.00      4.78e-09      4.20e-06     21466.1      2.76e-21         2.53         2.89
1410.5881          0.00      4.70e-09      4.20e-06     21344.2      2.78e-21         2.53         2.89
1411.7646          0.00      4.62e-09      4.20e-06     21237.2      2.79e-21         2.53         2.89
1412.9412          0.00      4.55e-09      4.20e-06     21130.3      2.80e-21         2.53         2.89
1414.1177          0.00      4.47e-09      4.20e-06     21023.3      2.81e-21         2.53         2.89
1415.2941          0.00      4.40e-09      4.20e-06     20916.3      2.82e-21         2.53         2.89
1416.4706          0.00      4.33e-09      4.20e-06     20809.3      2.84e-21         2.53         2.89
1417.6470          0.00      4.26e-09      4.20e-06     20702.4      2.85e-21         2.53         2.89
1418.8235          0.00      4.20e-09      4.20e-06     20595.4      2.86e-21         2.53         2.89
1420.0000          0.00      4.13e-09      4.20e-06     20488.4      2.87e-21         2.53         2.89
1421.1765          0.00      4.07e-09      4.20e-06     20408.1      2.88e-21         2.53         2.89
1422.3529          0.00      4.01e-09      4.20e-06     20327.7      2.89e-21         2.53         2.89
1423.5294          0.00      3.95e-09      4.20e-06     20247.4      2.90e-21         2.53         2.89
1424.7058          0.00      3.90e-09      4.20e-06     20167.0      2.91e-21         2.53         2.89
1425.8823          0.00      3.84e-09      4.20e-06     20086.7      2.92e-21         2.53         2.89
1427.0588          0.00      3.79e-09      4.20e-06     20006.4      2.93e-21         2.53         2.89
1428.2352          0.00      3.73e-09      4.20e-06     19926.0      2.94e-21         2.53         2.89
1429.4117          0.00      3.68e-09      4.20e-06     19845.7      2.95e-21         2.53         2.89
1430.5881          0.00      3.63e-09      4.20e-06     19767.1      2.95e-21         2.53         2.89
1431.7646          0.00      3.58e-09      4.20e-06     19690.4      2.96e-21         2.53         2.89
1432.9412          0.00      3.53e-09      4.20e-06     19613.6      2.97e-21         2.53         2.89
1434.1177          0.00      3.48e-09      4.20e-06     19536.9      2.98e-21         2.53         2.89
1435.2941          0.00      3.43e-09      4.20e-06     19460.2      2.99e-21         2.53         2.89
1436.4706          0.00      3.38e-09      4.20e-06     19383.4      3.00e-21         2.53         2.89
1437.6470          0.00      3.34e-09      4.20e-06     19306.7      3.01e-21         2.53         2.89
1438.8235          0.00      3.29e-09      4.20e-06     19229.9      3.02e-21         2.53         2.89
1440.0000          0.00      3.25e-09      4.20e-06     19153.2      3.03e-21         2.53         2.89
1441.1765          0.00      3.20e-09      4.20e-06     19077.6      3.04e-21         2.53         2.89
1442.3529          0.00      3.16e-09      4.20e-06     19002.0      3.05e-21         2.53         2.89
1443.5294          0.00      3.12e-09      4.20e-06     18926.4      3.06e-21         2.53         2.89
1444.7058          0.00      3.08e-09      4.20e-06     18850.9      3.07e-21         2.53         2.89
1445.8823          0.00      3.04e-09      4.20e-06     18775.3      3.08e-21         2.53         2.89
1447.0588          0.00      3.00e-09      4.20e-06     18699.7      3.09e-21         2.53         2.89
1448.2352          0.00      2.96e-09      4.20e-06     18624.1      3.10e-21         2.53         2.89
1449.4117          0.00      2.92e-09      4.20e-06     18548.5      3.11e-21         2.53         2.89
1450.5881          0.00      2.88e-09      4.20e-06     18486.5      3.12e-21         2.53         2.89
1451.7646          0.00      2.85e-09      4.20e-06     18438.2      3.12e-21         2.53         2.89
1452.9412          0.00      2.81e-09      4.20e-06     18389.9      3.13e-21         2.53         2.89
1454.1177          0.00      2.78e-09      4.20e-06     18341.6      3.13e-21         2.53         2.89
1455.2941          0.00      2.75e-09      4.20e-06     18293.3      3.14e-21         2.53         2.89
1456.4706          0.00      2.72e-09      4.20e-06     18245.0      3.14e-21         2.53         2.89
1457.6470          0.00      2.68e-09      4.20e-06     18196.6      3.15e-21         2.53         2.89
1458.8235          0.00      2.65e-09      4.20e-06     18148.3      3.16e-21         2.53         2.89
1460.0000          0.00      2.62e-09      4.20e-06     18100.0      3.16e-21         2.53         2.89
1461.1765          0.00      2.60e-09      4.20e-06     18077.6      3.16e-21         2.53         2.89
1462.3529          0.00      2.57e-09      4.20e-06     18055.2      3.16e-21         2.53         2.89
1463.5294          0.00      2.55e-09      4.20e-06     18032.7      3.17e-21         2.53         2.89
1464.7058          0.00      2.52e-09      4.20e-06     18010.3      3.17e-21         2.53         2.89
1465.8823          0.00      2.50e-09      4.20e-06     17987.9      3.17e-21         2.53         2.89
1467.0588          0.00      2.47e-09      4.20e-06     17965.5      3.17e-21         2.53         2.89
1468.2352          0.00      2.45e-09      4.20e-06     17943.0      3.17e-21         2.53         2.89
1469.4117          0.00      2.42e-09      4.20e-06     17920.6      3.17e-21         2.53         2.89
1470.5881          0.00      2.40e-09      4.20e-06     17910.8      3.17e-21         2.53         2.90
1471.7646          0.00      2.38e-09      4.20e-06     17913.7      3.17e-21         2.53         2.90
1472.9412          0.00      2.36e-09      4.20e-06     17916.6      3.17e-21         2.53         2.90
1474.1177          0.00      2.34e-09      4.20e-06     17919.4      3.16e-21         2.53         2.90
1475.2941          0.00      2.32e-09      4.20e-06     17922.3      3.16e-21         2.53         2.90
1476.4706          0.00      2.31e-09      4.20e-06     17925.2      3.16e-21         2.53         2.90
1477.6470          0.00      2.29e-09      4.20e-06     17928.1      3.15e-21         2.53         2.90
1478.8235          0.00      2.27e-09      4.20e-06     17930.9      3.15e-21         2.53         2.90
1480.0000          0.00      2.25e-09      4.20e-06     17933.8      3.15e-21         2.54         2.90
1481.1765          0.00      2.23e-09      4.20e-06     17935.8      3.14e-21         2.54         2.91
1482.3529          0.00      2.22e-09      4.20e-06     17937.9      3.14e-21         2.54         2.91
1483.5294          0.00      2.20e-09      4.20e-06     17939.9      3.14e-21         2.54         2.91
1484.7058          0.00      2.18e-09      4.20e-06     17941.9      3.14e-21         2.54         2.91
1485.8823          0.00      2.16e-09      4.20e-06     17944.0      3.13e-21         2.54         2.91
1487.0588          0.00      2.15e-09      4.20e-06     17946.0      3.13e-21         2.54         2.91
1488.2352          0.00      2.13e-09      4.20e-06     17948.0      3.13e-21         2.54         2.91
1489.4117          0.00      2.11e-09      4.20e-06     17950.1      3.12e-21         2.54         2.91
1490.5881          0.00      2.10e-09      4.20e-06     17951.6      3.12e-21         2.54         2.91
1491.7646          0.00      2.08e-09      4.20e-06     17952.6      3.12e-21         2.54         2.91
1492.9412          0.00      2.07e-09      4.20e-06     17953.7      3.12e-21         2.54         2.92
1494.1177          0.00      2.05e-09      4.20e-06     17954.7      3.11e-21         2.54         2.92
1495.2941          0.00      2.03e-09      4.20e-06     17955.7      3.11e-21         2.54         2.92
1496.4706          0.00      2.02e-09      4.20e-06     17956.7      3.11e-21         2.54         2.92
1497.6470          0.00      2.00e-09      4.20e-06     17957.8      3.11e-21         2.54         2.92
1498.8235          0.00      1.99e-09      4.20e-06     17958.8      3.10e-21         2.54         2.92
1500.0000          0.00      1.97e-09      4.20e-06     17959.8      3.10e-21         2.54         2.92
1501.1765          0.00      1.96e-09      4.20e-06     17959.3      3.10e-21         2.54         2.92
1502.3529          0.00      1.95e-09      4.20e-06     17958.9      3.10e-21         2.54         2.92
1503.5294          0.00      1.93e-09      4.20e-06     17958.4      3.09e-21         2.54         2.93
1504.7058          0.00      1.92e-09      4.20e-06     17957.9      3.09e-21         2.54         2.93
1505.8823          0.00      1.90e-09      4.20e-06     17957.4      3.09e-21         2.54         2.93
1507.0588          0.00      1.89e-09      4.20e-06     17957.0      3.09e-21         2.54         2.93
1508.2352          0.00      1.88e-09      4.20e-06     17956.5      3.08e-21         2.54         2.93
1509.4117          0.00      1.86e-09      4.20e-06     17956.0      3.08e-21         2.54         2.93
1510.5881          0.00      1.85e-09      4.20e-06     17954.8      3.08e-21         2.54         2.93
1511.7646          0.00      1.83e-09      4.20e-06     17952.9      3.08e-21         2.54         2.93
1512.9412          0.00      1.82e-09      4.20e-06     17951.0      3.08e-21         2.54         2.93
1514.1177          0.00      1.81e-09      4.20e-06     17949.0      3.07e-21         2.54         2.93
1515.2941          0.00      1.80e-09      4.20e-06     17947.1      3.07e-21         2.54         2.94
1516.4706          0.00      1.78e-09      4.20e-06     17945.2      3.07e-21         2.54         2.94
1517.6470          0.00      1.77e-09      4.20e-06     17943.3      3.07e-21         2.54         2.94
1518.8235          0.00      1.76e-09      4.20e-06     17941.3      3.07e-21         2.54         2.94
1520.0000          0.00      1.74e-09      4.20e-06     17939.4      3.06e-21         2.54         2.94
1521.1765          0.00      1.73e-09      4.20e-06     17930.6      3.06e-21         2.54         2.94
1522.3529          0.00      1.72e-09      4.20e-06     17921.9      3.06e-21         2.55         2.94
1523.5293          0.00      1.71e-09      4.20e-06     17913.1      3.06e-21         2.55         2.94
1524.7058          0.00      1.69e-09      4.20e-06     17904.4      3.06e-21         2.55         2.94
1525.8823          0.00      1.68e-09      4.20e-06     17895.6      3.06e-21         2.55         2.95
1527.0588          0.00      1.67e-09      4.20e-06     17886.9      3.06e-21         2.55         2.95
1528.2354          0.00      1.66e-09      4.20e-06     17878.1      3.06e-21         2.55         2.95
1529.4117          0.00      1.65e-09      4.20e-06     17869.4      3.06e-21         2.55         2.95
1530.5881          0.00      1.63e-09      4.20e-06     17854.7      3.06e-21         2.55         2.95
1531.7646          0.00      1.62e-09      4.20e-06     17834.2      3.06e-21         2.55         2.95
1532.9412          0.00      1.61e-09      4.20e-06     17813.7      3.06e-21         2.55         2.95
1534.1177          0.00      1.60e-09      4.20e-06     17793.2      3.06e-21         2.55         2.95
1535.2941          0.00      1.58e-09      4.20e-06     17772.7      3.06e-21         2.55         2.96
1536.4706          0.00      1.57e-09      4.20e-06     17752.2      3.06e-21         2.55         2.96
1537.6470          0.00      1.56e-09      4.20e-06     17731.7      3.06e-21         2.55         2.96
1538.8235          0.00      1.55e-09      4.20e-06     17711.2      3.06e-21         2.55         2.96
1540.0000          0.00      1.53e-09      4.20e-06     17690.7      3.07e-21         2.55         2.96
1541.1765          0.00      1.52e-09      4.20e-06     17658.7      3.07e-21         2.55         2.97
1542.3529          0.00      1.51e-09      4.20e-06     17626.7      3.07e-21         2.55         2.97
1543.5293          0.00      1.50e-09      4.20e-06     17594.7      3.08e-21         2.55         2.97
1544.7058          0.00      1.48e-09      4.20e-06     17562.7      3.08e-21         2.55         2.97
1545.8823          0.00      1.47e-09      4.20e-06     17530.7      3.08e-21         2.55         2.97
1547.0588          0.00      1.46e-09      4.20e-06     17498.7      3.09e-21         2.55         2.98
1548.2354          0.00      1.45e-09      4.20e-06     17466.7      3.09e-21         2.55         2.98
1549.4117          0.00      1.44e-09      4.20e-06     17434.7      3.09e-21         2.55         2.98
1550.5881          0.00      1.43e-09      4.20e-06     17399.8      3.10e-21         2.55         2.98
1551.7646          0.00      1.41e-09      4.20e-06     17362.0      3.10e-21         2.56         2.98
1552.9412          0.00      1.40e-09      4.20e-06     17324.2      3.10e-21         2.56         2.99
1554.1177          0.00      1.39e-09      4.20e-06     17286.4      3.11e-21         2.56         2.99
1555.2941          0.00      1.38e-09      4.20e-06     17248.7      3.11e-21         2.56         2.99
1556.4706          0.00      1.37e-09      4.20e-06     17210.9      3.12e-21         2.56         2.99
1557.6470          0.00      1.36e-09      4.20e-06     17173.1      3.12e-21         2.56         2.99
1558.8235          0.00      1.34e-09      4.20e-06     17135.3      3.13e-21         2.56         3.00
1560.0000          0.00      1.33e-09      4.20e-06     17097.5      3.13e-21         2.56         3.00
1561.1765          0.00      1.32e-09      4.20e-06     17059.4      3.14e-21         2.56         3.00
1562.3529          0.00      1.31e-09      4.20e-06     17021.3      3.14e-21         2.56         3.00
1563.5293          0.00      1.30e-09      4.20e-06     16983.2      3.15e-21         2.56         3.00
1564.7058          0.00      1.29e-09      4.20e-06     16945.0      3.15e-21         2.56         3.01
1565.8823          0.00      1.28e-09      4.20e-06     16906.9      3.15e-21         2.56         3.01
1567.0588          0.00      1.27e-09      4.20e-06     16868.8      3.16e-21         2.56         3.01
1568.2354          0.00      1.26e-09      4.20e-06     16830.7      3.16e-21         2.56         3.01
1569.4117          0.00      1.25e-09      4.20e-06     16792.6      3.17e-21         2.56         3.01
1570.5881          0.00      1.24e-09      4.20e-06     16754.3      3.17e-21         2.56         3.02
1571.7646          0.00      1.23e-09      4.20e-06     16715.8      3.18e-21         2.56         3.02
1572.9412          0.00      1.22e-09      4.20e-06     16677.4      3.18e-21         2.56         3.02
1574.1177          0.00      1.21e-09      4.20e-06     16639.0      3.19e-21         2.56         3.02
1575.2941          0.00      1.20e-09      4.20e-06     16600.5      3.19e-21         2.56         3.02
1576.4706          0.00      1.19e-09      4.20e-06     16562.1      3.20e-21         2.56         3.03
1577.6470          0.00      1.18e-09      4.20e-06     16523.7      3.20e-21         2.57         3.03
1578.8235          0.00      1.17e-09      4.20e-06     16485.2      3.21e-21         2.57         3.03
1580.0000          0.00      1.16e-09      4.20e-06     16446.8      3.21e-21         2.57         3.03
1581.1765          0.00      1.15e-09      4.20e-06     16400.1      3.22e-21         2.57         3.03
1582.3529          0.00      1.14e-09      4.20e-06     16353.4      3.23e-21         2.57         3.04
1583.5293          0.00      1.13e-09      4.20e-06     16306.8      3.23e-21         2.57         3.04
1584.7058          0.00      1.12e-09      4.20e-06     16260.1      3.24e-21         2.57         3.04
1585.8823          0.00      1.11e-09      4.20e-06     16213.4      3.25e-21         2.57         3.04
1587.0588          0.00      1.10e-09      4.20e-06     16166.7      3.25e-21         2.57         3.04
1588.2352          0.00      1.09e-09      4.20e-06     16120.0      3.26e-21         2.57         3.04
1589.4117          0.00      1.08e-09      4.20e-06     16073.3      3.27e-21         2.57         3.05
1590.5881          0.00      1.07e-09      4.20e-06     16021.8      3.28e-21         2.57         3.05
1591.7646          0.00      1.06e-09      4.20e-06     15965.4      3.29e-21         2.57         3.05
1592.9412          0.00      1.06e-09      4.20e-06     15909.0      3.30e-21         2.57         3.05
1594.1177          0.00      1.05e-09      4.20e-06     15852.6      3.30e-21         2.57         3.05
1595.2941          0.00      1.04e-09      4.20e-06     15796.1      3.31e-21         2.57         3.06
1596.4706          0.00      1.04e-09      4.20e-06     15739.7      3.32e-21         2.57         3.06
1597.6470          0.00      1.03e-09      4.20e-06     15683.3      3.33e-21         2.57         3.06
1598.8235          0.00      1.03e-09      4.20e-06     15626.9      3.34e-21         2.57         3.06
1600.0000          0.00      1.02e-09      4.20e-06     15570.5      3.35e-21         2.57         3.06
1601.1765          0.00      1.01e-09      4.20e-06     15505.1      3.36e-21         2.57         3.07
1602.3529          0.00      1.00e-09      4.20e-06     15439.6      3.38e-21         2.58         3.07
1603.5293          0.00      9.97e-10      4.20e-06     15374.2      3.39e-21         2.58         3.07
1604.7058          0.00      9.90e-10      4.20e-06     15308.7      3.40e-21         2.58         3.08
1605.8823          0.00      9.83e-10      4.20e-06     15243.3      3.41e-21         2.58         3.08
1607.0588          0.00      9.76e-10      4.20e-06     15177.8      3.42e-21         2.58         3.08
1608.2352          0.00      9.68e-10      4.20e-06     15112.4      3.44e-21         2.58         3.08
1609.4117          0.00      9.61e-10      4.20e-06     15046.9      3.45e-21         2.58         3.09
1610.5881          0.00      9.53e-10      4.20e-06     14981.0      3.46e-21         2.58         3.09
1611.7646          0.00      9.45e-10      4.20e-06     14914.6      3.47e-21         2.58         3.09
1612.9412          0.00      9.37e-10      4.20e-06     14848.2      3.49e-21         2.58         3.10
1614.1177          0.00      9.29e-10      4.20e-06     14781.8      3.50e-21         2.58         3.10
1615.2941          0.00      9.21e-10      4.20e-06     14715.4      3.51e-21         2.58         3.10
1616.4706          0.00      9.14e-10      4.20e-06     14649.0      3.53e-21         2.58         3.10
1617.6470          0.00      9.06e-10      4.20e-06     14582.6      3.54e-21         2.58         3.11
1618.8235          0.00      8.99e-10      4.20e-06     14516.2      3.55e-21         2.58         3.11
1620.0000          0.00      8.92e-10      4.20e-06     14449.8      3.57e-21         2.58         3.11
1621.1765          0.00      8.85e-10      4.20e-06     14389.9      3.58e-21         2.59         3.12
1622.3529          0.00      8.78e-10      4.20e-06     14330.0      3.59e-21         2.59         3.12
1623.5293          0.00      8.72e-10      4.20e-06     14270.1      3.60e-21         2.59         3.12
1624.7058          0.00      8.65e-10      4.20e-06     14210.2      3.62e-21         2.59         3.12
1625.8823          0.00      8.58e-10      4.20e-06     14150.3      3.63e-21         2.59         3.13
1627.0588          0.00      8.52e-10      4.20e-06     14090.4      3.64e-21         2.59         3.13
1628.2352          0.00      8.45e-10      4.20e-06     14030.5      3.66e-21         2.59         3.13
1629.4117          0.00      8.39e-10      4.20e-06     13970.6      3.67e-21         2.59         3.14
1630.5881          0.00      8.33e-10      4.20e-06     13915.0      3.68e-21         2.59         3.14
1631.7646          0.00      8.27e-10      4.20e-06     13863.7      3.69e-21         2.59         3.14
1632.9412          0.00      8.21e-10      4.20e-06     13812.4      3.70e-21         2.59         3.14
1634.1177          0.00      8.15e-10      4.20e-06     13761.1      3.71e-21         2.59         3.15
1635.2941          0.00      8.09e-10      4.20e-06     13709.8      3.72e-21         2.59         3.15
1636.4705          0.00      8.03e-10      4.20e-06     13658.6      3.74e-21         2.59         3.15
1637.6470          0.00      7.98e-10      4.20e-06     13607.3      3.75e-21         2.59         3.16
1638.8235          0.00      7.92e-10      4.20e-06     13556.0      3.76e-21         2.59         3.16
1640.0000          0.00      7.86e-10      4.20e-06     13504.7      3.77e-21         2.60         3.16
1641.1765          0.00      7.81e-10      4.20e-06     13461.8      3.78e-21         2.60         3.16
1642.3529          0.00      7.76e-10      4.20e-06     13418.9      3.79e-21         2.60         3.17
1643.5293          0.00      7.70e-10      4.20e-06     13376.1      3.80e-21         2.60         3.17
1644.7058          0.00      7.65e-10      4.20e-06     13333.2      3.81e-21         2.60         3.17
1645.8823          0.00      7.60e-10      4.20e-06     13290.3      3.82e-21         2.60         3.17
1647.0588          0.00      7.55e-10      4.20e-06     13247.4      3.83e-21         2.60         3.18
1648.2352          0.00      7.50e-10      4.20e-06     13204.5      3.84e-21         2.60         3.18
1649.4117          0.00      7.45e-10      4.20e-06     13161.6      3.85e-21         2.60         3.18
1650.5881          0.00      7.40e-10      4.20e-06     13120.2      3.86e-21         2.60         3.19
1651.7646          0.00      7.35e-10      4.20e-06     13080.1      3.86e-21         2.60         3.19
1652.9412          0.00      7.31e-10      4.20e-06     13040.1      3.87e-21         2.60         3.19
1654.1177          0.00      7.29e-10      4.20e-06     13000.0      3.88e-21         2.60         3.19
1655.2941          0.00      7.31e-10      4.20e-06     12959.9      3.89e-21         2.60         3.20
1656.4705          0.00      7.37e-10      4.20e-06     12919.9      3.90e-21         2.60         3.20
1657.6470          0.00      7.46e-10      4.20e-06     12879.8      3.91e-21         2.61         3.20
1658.8235          0.00      7.60e-10      4.20e-06     12839.8      3.92e-21         2.61         3.21
1660.0000          0.00      7.77e-10      4.20e-06     12799.7      3.93e-21         2.61         3.21
1661.1765          0.00      7.98e-10      4.20e-06     12760.1      3.94e-21         2.61         3.21
1662.3529          0.00      8.22e-10      4.20e-06     12720.6      3.95e-21         2.61         3.21
1663.5293          0.00      8.50e-10      4.20e-06     12681.0      3.96e-21         2.61         3.22
1664.7058          0.00      8.80e-10      4.20e-06     12641.5      3.97e-21         2.61         3.22
1665.8823          0.00      9.14e-10      4.20e-06     12601.9      3.98e-21         2.61         3.22
1667.0588          0.00      9.52e-10      4.20e-06     12562.4      3.99e-21         2.61         3.23
1668.2352          0.00      9.90e-10      4.20e-06     12522.8      4.00e-21         2.61         3.23
1669.4117          0.00      1.03e-09      4.20e-06     12483.3      4.01e-21         2.61         3.23
1670.5881          0.00      1.07e-09      4.20e-06     12444.0      4.02e-21         2.61         3.24
1671.7646          0.00      1.11e-09      4.20e-06     12404.9      4.03e-21         2.61         3.24
1672.9412          0.00      1.15e-09      4.20e-06     12365.9      4.04e-21         2.61         3.24
1674.1177          0.00      1.18e-09      4.20e-06     12326.8      4.05e-21         2.62         3.25
1675.2941          0.00      1.22e-09      4.20e-06     12287.7      4.06e-21         2.62         3.25
1676.4705          0.00      1.25e-09      4.20e-06     12248.7      4.07e-21         2.62         3.25
1677.6470          0.00      1.28e-09      4.20e-06     12209.6      4.08e-21         2.62         3.26
1678.8235          0.00      1.31e-09      4.20e-06     12170.6      4.09e-21         2.62         3.26
1680.0000          0.00      1.34e-09      4.20e-06     12131.5      4.10e-21         2.62         3.26
1681.1765          0.00      1.37e-09      4.20e-06     12108.6      4.10e-21         2.62         3.27
1682.3529          0.00      1.40e-09      4.20e-06     12085.6      4.11e-21         2.62         3.27
1683.5293          0.00      1.42e-09      4.20e-06     12062.7      4.11e-21         2.62         3.28
1684.7058          0.00      1.45e-09      4.20e-06     12039.8      4.12e-21         2.62         3.28
1685.8823          0.00      1.47e-09      4.20e-06     12016.9      4.12e-21         2.62         3.28
1687.0588          0.00      1.49e-09      4.20e-06     11993.9      4.13e-21         2.62         3.29
1688.2352          0.00      1.51e-09      4.20e-06     11971.0      4.13e-21         2.62         3.29
1689.4117          0.00      1.53e-09      4.20e-06     11948.1      4.14e-21         2.63         3.29
1690.5881          0.00      1.55e-09      4.20e-06     11933.5      4.14e-21         2.63         3.30
1691.7646          0.00      1.57e-09      4.20e-06     11927.3      4.14e-21         2.63         3.30
1692.9412          0.00      1.59e-09      4.20e-06     11921.1      4.14e-21         2.63         3.30
1694.1177          0.00      1.61e-09      4.20e-06     11914.9      4.14e-21         2.63         3.31
1695.2941          0.00      1.63e-09      4.20e-06     11908.6      4.14e-21         2.63         3.31
1696.4705          0.00      1.65e-09      4.20e-06     11902.4      4.14e-21         2.63         3.31
1697.6470          0.00      1.67e-09      4.20e-06     11896.2      4.14e-21         2.63         3.32
1698.8235          0.00      1.69e-09      4.20e-06     11890.0      4.13e-21         2.63         3.32
1700.0000          0.00      1.71e-09      4.20e-06     11883.8      4.13e-21         2.63         3.32
1701.1765          0.00      1.73e-09      4.20e-06     11893.4      4.13e-21         2.63         3.33
1702.3529          0.00      1.75e-09      4.20e-06     11903.1      4.12e-21         2.63         3.33
1703.5293          0.00      1.77e-09      4.20e-06     11912.7      4.12e-21         2.64         3.34
1704.7058          0.00      1.79e-09      4.20e-06     11922.3      4.11e-21         2.64         3.34
1705.8823          0.00      1.81e-09      4.20e-06     11932.0      4.10e-21         2.64         3.34
1707.0588          0.00      1.83e-09      4.20e-06     11941.6      4.10e-21         2.64         3.35
1708.2352          0.00      1.84e-09      4.20e-06     11951.2      4.09e-21         2.64         3.35
1709.4117          0.00      1.86e-09      4.20e-06     11960.9      4.09e-21         2.64         3.35
1710.5881          0.00      1.88e-09      4.20e-06     11970.5      4.08e-21         2.64         3.36
1711.7646          0.00      1.89e-09      4.20e-06     11980.2      4.07e-21         2.64         3.36
1712.9412          0.00      1.91e-09      4.20e-06     11989.9      4.07e-21         2.64         3.36
1714.1177          0.00      1.93e-09      4.20e-06     11999.6      4.06e-21         2.64         3.37
1715.2941          0.00      1.95e-09      4.20e-06     12009.3      4.05e-21         2.64         3.37
1716.4705          0.00      1.97e-09      4.20e-06     12019.0      4.05e-21         2.64         3.37
1717.6470          0.00      1.99e-09      4.20e-06     12028.6      4.04e-21         2.64         3.38
1718.8235          0.00      2.01e-09      4.20e-06     12038.3      4.04e-21         2.65         3.38
1720.0000          0.00      2.04e-09      4.20e-06     12048.0      4.03e-21         2.65         3.39
1721.1765          0.00      2.06e-09      4.20e-06     12055.9      4.03e-21         2.65         3.39
1722.3529          0.00      2.08e-09      4.20e-06     12063.8      4.02e-21         2.65         3.39
1723.5293          0.00      2.11e-09      4.20e-06     12071.8      4.01e-21         2.65         3.40
1724.7058          0.00      2.13e-09      4.20e-06     12079.7      4.01e-21         2.65         3.40
1725.8823          0.00      2.16e-09      4.20e-06     12087.6      4.00e-21         2.65         3.40
1727.0588          0.00      2.19e-09      4.20e-06     12095.5      4.00e-21         2.65         3.41
1728.2352          0.00      2.22e-09      4.20e-06     12103.4      3.99e-21         2.65         3.41
1729.4117          0.00      2.25e-09      4.20e-06     12111.3      3.99e-21         2.65         3.41
1730.5881          0.00      2.28e-09      4.20e-06     12117.6      3.98e-21         2.65         3.42
